FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
1447,0.046041,0.058008,0.059057,0.118484,0.184761,0.19665,0.20479,0.234983,0.227932,0.191792,0.111943,0.28468,-0.112037,0.023588,0.12108,1.533705,1.0239,0.327828,0.249265,0.101899,0.459987,2.031859,2.748243,0.198504,0.000943,0.081589,0.090136,-0.059434,0.846028,1.47367,0.235297,0.249125,0.29645,0.136439,1.139816,3.008002,0.103083,0.336339,0.196533,0.499748,0.514122,0.46581,0.272317,0.197935,0.070587,0.040164,0.353312,0.095471,0.114335,0.044546,0.063555,-0.049419,0.070141,0.499694,0.110521,-230.241903,0.198504,0.264701,-0.120744,0.891079,-0.101899,0.999787,0.052075,0.585804,0.622364,0.170504,-0.177612,0.096477,0.749874,0.41983,-0.052075,0.413694,0.001932,0.55256,0.938812,2.32561,0.057785,0.072173,-0.037925,-0.05735,52.791253,1.343315,0.424194,0.470382,2.809429,0.277179,0.204372,0.074179,0.04233,0.181491,0.108693,0.494372,2.328144,0.843225,0.023164,0.134324,-0.048716,0.100787,-0.01327,0.111616,0.024107,0.139317,0.024053,0.132696,0.002522,0.520861,0.697292,1.22996,0.229958,0.783798,4.77279,-0.078602,5.69987,-0.818332,0.553261,0.181668,0.181668,1.45992
1448,0.041799,0.057215,0.051709,0.087581,0.167273,0.188951,0.221786,0.216945,0.223748,0.178244,0.098127,0.30624,-0.11169,0.012134,0.12278,1.568783,1.012211,0.294357,0.2267,0.119727,0.425931,7.682239,2.241933,0.184506,0.00009,0.096461,0.099555,-0.052741,1.008099,1.215784,0.200905,0.272516,0.335072,0.128575,0.987885,2.514149,0.118791,0.384862,0.054709,0.430455,0.414222,0.382723,0.223239,0.201679,0.064666,0.023602,0.367991,0.125536,0.106122,0.057181,0.037545,0.004875,0.018853,0.463862,0.011371,-150.722055,0.184506,0.241444,-0.100285,0.881578,-0.119727,0.964572,0.005639,0.694114,0.654677,0.171155,-0.15332,0.090917,0.715228,0.401179,-0.005639,0.455051,0.002898,0.581085,0.927376,2.430488,-0.004499,0.084734,0.002988,-0.105791,55.319423,1.103914,0.377971,0.418088,2.389417,0.228304,0.207149,0.067835,0.024861,0.195964,0.129441,0.507916,2.498655,0.894605,0.028176,0.149339,-0.011082,0.129829,0.011655,0.12988,0.030828,0.146313,0.030166,0.138015,0.003679,0.585295,0.648802,1.31505,0.315047,0.724673,4.63754,-0.085675,5.6928,-0.777448,0.625821,0.222552,0.222552,1.63009
1449,0.052534,0.070716,0.079563,0.097083,0.178491,0.204754,0.237947,0.225693,0.239389,0.191405,0.11875,0.306688,-0.114144,-0.003191,0.138601,1.399889,0.996828,0.253849,0.19569,0.100874,0.386059,4.30656,2.075357,0.157425,0.000166,0.073136,0.078426,-0.04983,0.793006,1.126417,0.18665,0.22403,0.28368,0.111745,0.922859,2.205818,0.097107,0.310868,0.073123,0.375513,0.380431,0.349584,0.208183,0.177147,0.060804,0.022553,0.316054,0.093527,0.099111,0.030011,0.035631,0.027314,0.023358,0.433165,-0.023605,-101.218163,0.157425,0.210108,-0.106441,0.86736,-0.100874,0.935631,-0.012199,0.530711,0.541023,0.158093,-0.078739,0.079016,0.687756,0.374032,0.012199,0.462924,0.003617,0.573566,0.990973,2.369052,-0.025537,0.090354,0.017028,-0.166208,48.464477,1.187008,0.360262,0.402082,2.283546,0.213743,0.182927,0.063844,0.023774,0.164655,0.111281,0.475315,2.167534,0.798677,0.024344,0.135238,-0.018263,0.112161,0.006632,0.115707,0.025766,0.131491,0.02547,0.124356,0.00271,0.567449,0.662395,1.28789,0.287889,0.741819,4.6652,-0.078414,5.70006,-0.789328,0.605861,0.210672,0.210672,1.57578
1450,0.047085,0.068139,0.067273,0.109458,0.188223,0.208374,0.22593,0.235908,0.235618,0.184605,0.113055,0.293361,-0.114588,0.013745,0.129736,1.057272,1.013849,0.299182,0.230896,0.105376,0.432196,1.605684,2.536069,0.179741,0.001273,0.063343,0.073817,-0.058976,0.682551,1.395452,0.226269,0.206653,0.253901,0.128369,1.036875,2.671527,0.089324,0.277931,0.202401,0.454856,0.480631,0.43408,0.261553,0.178415,0.068219,0.037894,0.308176,0.075727,0.108466,0.02593,0.058887,-0.012966,0.07631,0.476819,0.056756,-152.861384,0.179741,0.246138,-0.137907,0.852448,-0.105376,0.977134,0.02832,0.463429,0.524515,0.166817,-0.14584,0.09077,0.727428,0.404996,-0.02832,0.421709,0.002418,0.566638,0.959797,2.24563,0.014864,0.078035,-0.009756,-0.101032,44.294824,1.426413,0.410881,0.4692,2.695614,0.268167,0.185513,0.071862,0.040014,0.154897,0.094367,0.474839,2.276293,0.835024,0.020344,0.104438,-0.056225,0.056979,-0.019273,0.075356,0.019932,0.10612,0.020069,0.101514,0.001391,0.578359,0.659911,1.26655,0.266551,0.750686,4.13283,-0.059464,5.71901,-0.792983,0.616879,0.207017,0.207017,1.5331
1451,0.041991,0.057927,0.053855,0.111281,0.197167,0.215013,0.235938,0.250057,0.242136,0.187033,0.10405,0.317739,-0.125648,0.025758,0.129473,0.59427,1.026099,0.338218,0.263144,0.108704,0.455746,1.779593,2.657634,0.208429,0.001293,0.078777,0.089332,-0.065439,0.772705,1.460039,0.243349,0.228272,0.278421,0.149362,1.011923,2.890869,0.109936,0.316757,0.199474,0.485443,0.491627,0.452635,0.274283,0.19188,0.067132,0.033368,0.324057,0.09541,0.103464,0.042053,0.05017,-0.004311,0.079373,0.492597,0.075111,-202.25836,0.208429,0.277286,-0.11673,0.874637,-0.108704,0.99266,0.038286,0.542252,0.557717,0.189026,-0.248477,0.105615,0.742721,0.429929,-0.038286,0.429852,0.002384,0.590053,0.933092,2.26146,0.00552,0.079675,-0.003603,-0.056849,40.258677,1.38793,0.421777,0.487603,2.719922,0.282907,0.200333,0.070936,0.035323,0.17402,0.111589,0.513179,2.295879,0.900723,0.019441,0.08476,-0.053391,0.040533,-0.016919,0.061395,0.01879,0.090848,0.019006,0.086997,0.000829,0.632882,0.623723,1.30322,0.303225,0.717266,3.62665,-0.046188,5.73229,-0.767887,0.677592,0.232113,0.232113,1.60645
1452,0.045406,0.068218,0.064662,0.112544,0.204622,0.22937,0.255912,0.250294,0.250819,0.204723,0.112285,0.351042,-0.141113,0.004345,0.141449,0.433448,1.004377,0.276922,0.220716,0.07892,0.406931,3.076364,2.121557,0.180875,0.0004,0.076789,0.085562,-0.05864,0.737069,1.230762,0.204794,0.21282,0.269016,0.131547,0.819243,2.258975,0.108732,0.297565,0.098632,0.384552,0.380521,0.357873,0.221766,0.176692,0.056444,0.017803,0.293238,0.090545,0.085817,0.031078,0.026315,0.074045,0.033374,0.438124,-0.04572,-132.333738,0.180875,0.234198,-0.074184,0.908541,-0.07892,0.940354,-0.026085,0.50258,0.493648,0.184504,-0.184366,0.093018,0.692276,0.394992,0.026085,0.479848,0.0041,0.599263,1.010078,2.31663,-0.073544,0.09815,0.048811,-0.1312,35.044788,1.284413,0.380715,0.44214,2.351747,0.230835,0.185005,0.059704,0.018862,0.165513,0.11764,0.517086,2.160426,0.88036,0.018813,0.086416,-0.013692,0.071652,0.005473,0.078103,0.018254,0.092,0.018449,0.086795,0.000826,0.608716,0.64081,1.28117,0.28117,0.735478,3.76121,-0.047803,5.73067,-0.780875,0.650404,0.219125,0.219125,1.56234
1453,0.056638,0.079393,0.098967,0.130238,0.215418,0.241498,0.256661,0.255085,0.258842,0.224081,0.134432,0.354363,-0.149288,-0.024275,0.153238,0.749855,0.97606,0.19107,0.156359,0.035789,0.356759,2.812244,1.7076,0.120075,0.000192,0.044226,0.05484,-0.044252,0.490134,1.047347,0.151684,0.149183,0.196298,0.09525,0.620198,1.762717,0.077182,0.210911,0.067307,0.274061,0.285946,0.259981,0.169858,0.135952,0.049728,0.018656,0.223131,0.063853,0.076543,0.015328,0.028069,0.149353,0.003796,0.369352,-0.157164,-76.586531,0.120075,0.168571,-0.048518,0.959939,-0.035789,0.879556,-0.091353,0.336685,0.35851,0.158366,-0.026209,0.067352,0.637031,0.33451,0.091353,0.5024,0.00584,0.582296,1.136793,2.277352,-0.129406,0.110717,0.088104,-0.250919,32.300564,1.374638,0.3434,0.400798,2.165537,0.177456,0.142614,0.052555,0.01975,0.117527,0.078616,0.465153,1.893395,0.742926,0.017373,0.077562,0.003408,0.073289,0.013167,0.074165,0.017053,0.081947,0.017279,0.076817,0.000619,0.62178,0.631533,1.29346,0.293459,0.725475,3.68986,-0.04256,5.73592,-0.773764,0.665099,0.226236,0.226236,1.58692
1454,0.058201,0.081008,0.109307,0.147001,0.209719,0.224651,0.238969,0.244654,0.250418,0.22405,0.141125,0.30952,-0.128622,-0.019655,0.149085,1.170585,0.980559,0.194751,0.154512,0.03766,0.357296,1.505865,1.781025,0.106783,0.000505,0.03165,0.042003,-0.040812,0.417654,1.031071,0.151242,0.132118,0.172456,0.089365,0.75152,1.855336,0.062642,0.191849,0.113397,0.29863,0.308793,0.280301,0.170045,0.116437,0.04409,0.019388,0.20258,0.061352,0.072439,0.020108,0.031236,0.085628,0.030652,0.386068,-0.121173,-82.909676,0.106783,0.167666,-0.048775,0.965479,-0.03766,0.893549,-0.065676,0.302343,0.321181,0.141695,0.018834,0.06319,0.649315,0.333911,0.065676,0.469573,0.004467,0.543747,1.129019,2.299226,-0.075166,0.09704,0.051088,-0.249358,40.946467,1.432441,0.339726,0.375302,2.162429,0.174851,0.120886,0.046236,0.020387,0.100336,0.057723,0.416734,1.725122,0.65143,0.016333,0.061406,-0.012445,0.045654,0.006028,0.055571,0.01638,0.067301,0.016701,0.063792,0.00037,0.696419,0.577883,1.36823,0.368231,0.666085,3.32698,-0.031872,5.7466,-0.731876,0.749149,0.268124,0.268124,1.73646
1455,0.047386,0.060791,0.067422,0.112994,0.167073,0.180763,0.19755,0.197587,0.205967,0.183457,0.109731,0.262768,-0.106518,-0.003541,0.119109,1.330235,0.99647,0.234039,0.178873,0.058197,0.388322,1.667778,2.17826,0.128315,0.000603,0.045031,0.052831,-0.044396,0.597262,1.16475,0.18134,0.181718,0.229828,0.096868,1.072476,2.285008,0.069473,0.252255,0.153761,0.390802,0.396692,0.370448,0.198418,0.136368,0.046027,0.017967,0.258766,0.073961,0.08088,0.023835,0.03079,-0.021787,0.049813,0.441938,0.006449,-125.763288,0.128315,0.194226,-0.065129,0.9337,-0.058197,0.943783,0.002967,0.412812,0.425283,0.134653,0.005121,0.068496,0.695401,0.359752,-0.002967,0.422411,0.002627,0.507568,1.059543,2.324335,0.021207,0.07714,-0.014197,-0.17681,59.26921,1.355422,0.367935,0.378758,2.302741,0.198426,0.138595,0.047685,0.018709,0.128787,0.074032,0.409965,2.243948,0.790057,0.016885,0.060518,-0.021168,0.03942,0.002307,0.053219,0.016925,0.067871,0.017236,0.064628,0.000368,0.715645,0.564168,1.38655,0.386553,0.651168,3.22649,-0.030854,5.74762,-0.72131,0.770799,0.27869,0.27869,1.77311
1456,0.043398,0.057479,0.056756,0.095659,0.148544,0.162897,0.177592,0.183512,0.187066,0.175882,0.106431,0.25635,-0.106996,-0.007046,0.108152,1.342871,0.992984,0.224876,0.171775,0.046964,0.373891,2.094288,2.168862,0.12739,0.00041,0.049724,0.055756,-0.042756,0.660874,1.107694,0.177484,0.196548,0.248227,0.092214,1.096809,2.258439,0.069854,0.267319,0.132448,0.38607,0.402057,0.368492,0.199048,0.147317,0.052464,0.02268,0.284812,0.074682,0.093492,0.020424,0.039351,-0.028523,0.043089,0.439326,0.029724,-111.899514,0.12739,0.187128,-0.065841,0.948998,-0.046964,0.9413,0.014245,0.441686,0.476342,0.128935,0.028723,0.065205,0.693035,0.353198,-0.014245,0.411348,0.002607,0.499584,1.095874,2.24393,0.027083,0.075441,-0.018049,-0.194022,65.920521,1.268821,0.356137,0.379134,2.279748,0.198364,0.1489,0.054188,0.023559,0.136299,0.080422,0.409096,2.360784,0.814718,0.019696,0.075861,-0.008391,0.065418,0.009712,0.072362,0.0196,0.083944,0.019696,0.079252,0.000677,0.684965,0.586689,1.35263,0.352629,0.67721,3.34452,-0.039715,5.73876,-0.739436,0.736179,0.260564,0.260564,1.70526
1457,0.047574,0.063441,0.064883,0.100708,0.148971,0.163311,0.178456,0.186638,0.185095,0.179263,0.118528,0.27262,-0.113305,-0.013305,0.112113,1.279978,0.986792,0.221586,0.168778,0.050189,0.352323,2.159404,2.020558,0.118075,0.000346,0.045645,0.050927,-0.041055,0.608707,0.967942,0.166404,0.179445,0.233216,0.092321,1.031185,2.14477,0.071796,0.261492,0.113148,0.363836,0.376643,0.337364,0.191594,0.145552,0.057422,0.026306,0.275287,0.086071,0.100814,0.030088,0.044939,-0.009557,0.039872,0.42647,0.026518,-83.688818,0.118075,0.183622,-0.065007,0.960955,-0.050189,0.929409,0.013205,0.43033,0.457346,0.132772,0.022721,0.065281,0.681918,0.349877,-0.013205,0.422708,0.003212,0.522433,1.115039,2.180362,0.008676,0.081586,-0.005754,-0.216035,60.721605,1.22277,0.32561,0.369208,2.152283,0.192646,0.148063,0.059502,0.027409,0.126231,0.078775,0.403501,2.152582,0.766485,0.026001,0.100074,0.002617,0.099753,0.018229,0.100831,0.027165,0.112404,0.026688,0.105512,0.001571,0.683377,0.587901,1.35052,0.350523,0.678722,3.34766,-0.052378,5.7261,-0.740468,0.734382,0.259532,0.259532,1.70105
1458,0.050353,0.070086,0.07087,0.104788,0.154708,0.17132,0.195679,0.198064,0.188755,0.183497,0.126243,0.289419,-0.118041,-0.012718,0.121076,1.238062,0.987369,0.235974,0.179471,0.062629,0.349263,2.385606,1.978259,0.119791,0.00031,0.047971,0.052354,-0.04171,0.614275,0.890992,0.165443,0.178864,0.23492,0.099825,0.998716,2.169435,0.080658,0.278115,0.101101,0.368813,0.372324,0.328169,0.194217,0.152173,0.062994,0.030007,0.281872,0.104444,0.108474,0.046207,0.050273,0.000464,0.039777,0.429385,0.043866,-79.440847,0.119791,0.194254,-0.066687,0.967672,-0.062629,0.932085,0.022466,0.462936,0.47041,0.142589,-0.016352,0.070587,0.684406,0.359858,-0.022466,0.434261,0.003539,0.545866,1.093717,2.172768,-0.00043,0.085493,0.000279,-0.20785,56.613237,1.171243,0.308002,0.372688,2.090848,0.196809,0.155694,0.065539,0.031375,0.127441,0.08432,0.410833,2.048726,0.768064,0.032227,0.129304,0.010513,0.138193,0.025299,0.133718,0.034858,0.146426,0.033816,0.137047,0.003213,0.665447,0.600803,1.33263,0.332633,0.693019,3.43356,-0.068644,5.70983,-0.75054,0.714178,0.24946,0.24946,1.66527
1459,0.051788,0.071245,0.072048,0.105705,0.15753,0.174944,0.201414,0.202104,0.190475,0.186189,0.126738,0.293005,-0.124327,-0.011018,0.124096,1.236401,0.989051,0.248065,0.186513,0.050279,0.361682,2.000749,2.059816,0.12828,0.000461,0.048459,0.05412,-0.044624,0.609806,0.969768,0.175753,0.179123,0.233548,0.10373,1.043364,2.23172,0.080196,0.271046,0.122517,0.38087,0.383705,0.34612,0.200694,0.14941,0.058614,0.026107,0.274108,0.096628,0.099891,0.04004,0.04333,-0.013924,0.047533,0.436326,0.044694,-86.905502,0.12828,0.201449,-0.053566,0.979735,-0.050279,0.938522,0.022283,0.449101,0.455075,0.145912,-0.034035,0.073348,0.690435,0.366437,-0.022283,0.42722,0.003431,0.54448,1.114853,2.113467,0.012676,0.085437,-0.00836,-0.183261,53.424028,1.223526,0.326377,0.372856,2.148031,0.203542,0.153252,0.061103,0.027339,0.129123,0.083582,0.418913,1.98428,0.772799,0.029856,0.123173,0.005465,0.127349,0.021374,0.124761,0.031273,0.137417,0.030506,0.128763,0.002655,0.652574,0.610087,1.31965,0.319649,0.703357,3.49386,-0.065985,5.71249,-0.757811,0.699668,0.242189,0.242189,1.6393
1460,0.050562,0.06804,0.068851,0.112331,0.162608,0.179798,0.19436,0.198952,0.195944,0.193951,0.13091,0.29579,-0.134223,-0.021674,0.121612,1.249798,0.978566,0.218948,0.165994,0.014803,0.335054,1.439129,1.972554,0.117185,0.000652,0.036689,0.04398,-0.043496,0.497726,0.944466,0.168668,0.147487,0.199153,0.092762,0.96888,2.037495,0.064387,0.214476,0.136804,0.341232,0.351304,0.327029,0.184544,0.124303,0.047311,0.016519,0.22534,0.069213,0.080533,0.01604,0.027419,0.009311,0.052769,0.412961,0.013658,-67.585929,0.117185,0.180273,-0.026183,1.002537,-0.014803,0.917152,0.00705,0.342509,0.362187,0.137527,0.014218,0.065593,0.670616,0.346587,-0.00705,0.424945,0.00393,0.536485,1.21479,2.018445,-0.008295,0.088787,0.005492,-0.231687,48.065897,1.298716,0.320753,0.358566,2.054149,0.187401,0.12788,0.049331,0.017299,0.108367,0.067466,0.405347,1.949603,0.776547,0.019697,0.092541,0.005416,0.096683,0.015167,0.094606,0.019012,0.103526,0.01911,0.096692,0.001076,0.59198,0.651769,1.27046,0.270459,0.745284,3.92886,-0.051508,5.72697,-0.788342,0.631827,0.211658,0.211658,1.54092
1461,0.052888,0.071605,0.080774,0.12216,0.162146,0.178007,0.17996,0.19153,0.192145,0.196619,0.139724,0.313613,-0.139067,-0.039986,0.119514,1.307607,0.960802,0.165487,0.129101,0.0029,0.286429,1.913067,1.652767,0.090344,0.000258,0.02971,0.036271,-0.035331,0.407496,0.767644,0.131725,0.122078,0.169227,0.074637,0.728772,1.687207,0.055904,0.179325,0.079825,0.255473,0.268609,0.245672,0.146287,0.10846,0.043034,0.014903,0.192989,0.058543,0.072626,0.010429,0.024566,0.086696,0.024362,0.357302,-0.061277,-41.97002,0.090344,0.141224,-0.017039,1.015178,-0.0029,0.869149,-0.033386,0.280067,0.303849,0.129056,0.085766,0.052776,0.627737,0.306731,0.033386,0.461927,0.005733,0.549132,1.274292,2.089621,-0.069285,0.101442,0.046074,-0.331983,43.835153,1.255562,0.276733,0.331811,1.856664,0.149996,0.112059,0.044936,0.015622,0.091288,0.05951,0.397186,1.645247,0.664206,0.013427,0.080822,0.005703,0.084253,0.011609,0.081768,0.0125,0.088945,0.013091,0.082786,0.000511,0.496486,0.716079,1.20004,0.200038,0.806974,4.73842,-0.047656,5.73082,-0.834066,0.525325,0.165934,0.165934,1.40008
1462,0.055339,0.074436,0.09096,0.118337,0.161932,0.1754,0.179076,0.189026,0.191109,0.191463,0.139545,0.312125,-0.133089,-0.033463,0.120908,1.406455,0.9671,0.185408,0.143279,0.024003,0.29814,2.690419,1.733221,0.103001,0.000213,0.042301,0.047712,-0.037772,0.489054,0.785763,0.141985,0.153508,0.196335,0.082434,0.801872,1.795607,0.065855,0.2137,0.07508,0.284149,0.297904,0.267317,0.161781,0.127555,0.046221,0.020343,0.228052,0.062221,0.077248,0.018105,0.033193,0.063958,0.025433,0.376747,-0.027732,-49.086943,0.103001,0.156181,-0.039086,0.988294,-0.024003,0.885466,-0.01523,0.340857,0.367155,0.134753,0.051783,0.05829,0.642075,0.322667,0.01523,0.462352,0.005375,0.553164,1.212209,2.137148,-0.052573,0.099037,0.034757,-0.297585,46.515214,1.198738,0.28147,0.345248,1.907745,0.165691,0.131597,0.048328,0.02135,0.113912,0.079256,0.419083,1.428437,0.593098,0.01165,0.071704,-0.013268,0.060903,0.003023,0.066797,0.010611,0.076996,0.011368,0.072581,0.000349,0.492037,0.719242,1.19591,0.195914,0.810377,4.76254,-0.042465,5.73601,-0.836484,0.520313,0.163516,0.163516,1.39183
1463,0.047962,0.067713,0.065775,0.103316,0.158096,0.170214,0.17948,0.18722,0.191172,0.18116,0.124603,0.297841,-0.12869,-0.018688,0.113328,1.464398,0.981488,0.23223,0.172386,0.03141,0.345879,2.031983,2.0061,0.127941,0.000455,0.048273,0.054738,-0.044895,0.584605,0.982821,0.173271,0.17516,0.226155,0.096586,1.034953,2.082169,0.07289,0.243736,0.117243,0.350911,0.362961,0.33449,0.192203,0.141584,0.050681,0.019741,0.256676,0.071638,0.085356,0.018607,0.032401,-0.00997,0.044009,0.41881,0.011772,-76.208093,0.127941,0.186819,-0.04519,0.974827,-0.03141,0.922426,0.005756,0.396401,0.421054,0.141312,-0.003924,0.068296,0.675456,0.35288,-0.005756,0.437212,0.003971,0.540204,1.164157,2.116792,0.009047,0.090232,-0.006033,-0.202544,49.505269,1.251201,0.329393,0.355126,2.115547,0.195603,0.145641,0.052939,0.020706,0.128269,0.083623,0.42671,1.852822,0.766156,0.01163,0.071923,-0.012459,0.062362,0.003939,0.067898,0.010921,0.077457,0.011665,0.073083,0.000347,0.489129,0.72087,1.19514,0.19514,0.811293,4.82969,-0.042634,5.73584,-0.837352,0.517205,0.162649,0.162649,1.39028
1464,0.054806,0.066474,0.074575,0.111721,0.162902,0.182847,0.194496,0.197708,0.204938,0.198085,0.129291,0.287839,-0.124919,-0.016516,0.124113,1.43599,0.983622,0.224403,0.168003,0.025881,0.356665,2.053733,2.009343,0.123914,0.000377,0.044197,0.05079,-0.04384,0.604767,1.043637,0.171436,0.171073,0.232124,0.093346,1.029452,2.074069,0.071467,0.247149,0.111827,0.349303,0.358443,0.335215,0.186607,0.139072,0.052215,0.015813,0.256945,0.079429,0.08982,0.015931,0.026391,-0.00855,0.037432,0.417887,-0.017313,-87.311199,0.123914,0.182484,-0.036333,0.980746,-0.025881,0.921566,-0.008421,0.402838,0.421577,0.136843,0.013349,0.066005,0.674651,0.348786,0.008421,0.433764,0.003648,0.524202,1.161432,2.164081,0.007623,0.087645,-0.005139,-0.202352,52.609303,1.273225,0.342655,0.351815,2.154237,0.188995,0.142389,0.054336,0.016544,0.123305,0.076892,0.411819,1.762794,0.744093,0.015266,0.07034,-0.009167,0.063037,0.007035,0.068691,0.014253,0.078364,0.014746,0.073939,0.000435,0.60475,0.64237,1.2843,0.284299,0.734439,3.88903,-0.038943,5.73953,-0.780804,0.646281,0.219196,0.219196,1.5686
1465,0.047951,0.066865,0.068194,0.103578,0.152838,0.171827,0.183286,0.1874,0.194254,0.186814,0.120458,0.282901,-0.116813,-0.014004,0.11521,1.411779,0.986094,0.222604,0.16941,0.047052,0.351907,2.05817,2.001889,0.121904,0.000391,0.045465,0.051616,-0.042873,0.59177,0.991768,0.169148,0.174094,0.228295,0.093852,0.991698,2.096689,0.071799,0.250086,0.1141,0.354071,0.360706,0.333694,0.186665,0.138471,0.050382,0.018263,0.257207,0.079457,0.087019,0.023114,0.030724,0.002578,0.040243,0.420735,0.004966,-88.15203,0.121904,0.183998,-0.054649,0.953245,-0.047052,0.924151,0.002493,0.408459,0.422122,0.136674,0.011959,0.066363,0.677035,0.350231,-0.002493,0.437327,0.003502,0.527509,1.113227,2.233148,-0.002275,0.085442,0.00152,-0.215652,54.224341,1.25141,0.331489,0.362703,2.118056,0.188715,0.141574,0.052387,0.019083,0.125129,0.078975,0.412511,1.829786,0.756635,0.022732,0.072049,-0.010118,0.061081,0.009528,0.069833,0.021462,0.082977,0.021457,0.078465,0.000679,0.771021,0.517496,1.51325,0.513246,0.58261,3.75281,-0.034873,5.7436,-0.674949,0.832959,0.325051,0.325051,2.02649
1466,0.046344,0.061699,0.063647,0.102164,0.157565,0.172664,0.188824,0.192309,0.194238,0.173017,0.110556,0.282219,-0.10897,-0.001762,0.114243,1.473237,0.998255,0.255138,0.194463,0.089162,0.387548,2.055299,2.19733,0.143945,0.000545,0.056663,0.063641,-0.047928,0.662163,1.129435,0.189225,0.199812,0.248319,0.107416,1.037477,2.341007,0.081639,0.277824,0.138307,0.400591,0.402671,0.373645,0.208877,0.152105,0.050257,0.020716,0.280168,0.082635,0.085221,0.031694,0.034299,-0.012283,0.049778,0.447382,0.031481,-110.59511,0.143945,0.209702,-0.091738,0.8912,-0.089162,0.948927,0.015516,0.46275,0.467709,0.14771,-0.048719,0.075954,0.700296,0.373845,-0.015516,0.433964,0.00296,0.545869,1.01234,2.297023,0.012417,0.081536,-0.00824,-0.162109,53.50514,1.280717,0.360281,0.392421,2.281827,0.211316,0.155852,0.052438,0.021702,0.144481,0.090189,0.440163,1.872333,0.796371,0.029996,0.06769,-0.028866,0.03042,0.001241,0.050837,0.029925,0.077228,0.029486,0.073842,0.0008,0.938861,0.382985,1.87709,0.877094,0.402554,0.376623,-0.026654,5.75182,-0.547398,1.02022,0.452602,0.452602,2.75419
1467,0.041101,0.056442,0.05152,0.093225,0.165271,0.184099,0.201782,0.205964,0.204476,0.164494,0.097213,0.274178,-0.100595,0.018914,0.113952,1.558444,1.019121,0.310609,0.237891,0.137565,0.445453,2.290488,2.752692,0.199151,0.00073,0.083898,0.091063,-0.058577,0.914758,1.451422,0.23345,0.257573,0.31297,0.129227,1.127669,2.932457,0.100019,0.341239,0.178667,0.489658,0.496249,0.465225,0.256708,0.190141,0.060756,0.0252,0.349017,0.091835,0.100694,0.03166,0.040597,-0.044924,0.063417,0.494567,0.120351,-167.203805,0.199151,0.253729,-0.146296,0.808227,-0.137565,0.994701,0.056987,0.59559,0.613259,0.162966,-0.142614,0.091377,0.744829,0.411148,-0.056987,0.407241,0.001956,0.566627,0.90121,2.281327,0.052562,0.071043,-0.034299,-0.081775,56.153523,1.280377,0.419717,0.456067,2.660463,0.259499,0.195006,0.063639,0.026503,0.184899,0.110995,0.491329,1.976728,0.877717,0.033359,0.062529,-0.062719,-0.013897,-0.0237,0.017574,0.033904,0.06949,0.03343,0.067348,0.000774,1.03178,0.303765,2.1879,1.1879,0.289419,57.3175,-0.020626,5.75785,-0.463665,1.12241,0.536335,0.536335,3.3758
1468,0.037801,0.051377,0.04108,0.084096,0.175443,0.202249,0.220935,0.230265,0.222059,0.156379,0.0889,0.27073,-0.094894,0.034795,0.117224,1.594137,1.035437,0.350647,0.270773,0.180234,0.499659,2.524848,3.255208,0.248795,0.000801,0.107064,0.115063,-0.066776,1.146667,1.819914,0.265621,0.299743,0.363561,0.146068,1.156211,3.467493,0.115521,0.39038,0.204406,0.550418,0.561738,0.528308,0.293191,0.222514,0.073503,0.030535,0.404253,0.102809,0.119169,0.031338,0.04788,-0.059073,0.067077,0.524422,0.156066,-213.910318,0.248795,0.286265,-0.196176,0.740009,-0.180234,1.024801,0.07063,0.708476,0.742457,0.175909,-0.217005,0.103286,0.775209,0.436719,-0.07063,0.384374,0.001395,0.5933,0.818803,2.231023,0.077571,0.064422,-0.05062,-0.021433,57.452651,1.314209,0.475832,0.506864,3.105502,0.297171,0.228797,0.077238,0.032215,0.214396,0.121126,0.535174,2.034076,0.932936,0.029726,0.060948,-0.085639,-0.03302,-0.043796,0.001286,0.030019,0.066987,0.029776,0.065294,0.000656,0.985859,0.345332,1.96776,0.967761,0.351392,24.0106,-0.022077,5.7564,-0.512203,1.07291,0.487797,0.487797,2.93552
