FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
1763,0.043544,0.077046,0.110319,0.16259,0.240615,0.255152,0.262965,0.257738,0.265628,0.259586,0.155779,0.36834,-0.187311,-0.018212,0.156899,2.020569,0.981955,0.179442,0.161386,-0.02206,0.390156,1.880123,1.760889,0.131011,0.000408,0.037889,0.052771,-0.049717,0.463517,1.277888,0.165424,0.136898,0.18797,0.099848,0.513358,1.761967,0.073243,0.188408,0.092163,0.275769,0.276622,0.275335,0.166395,0.117959,0.035546,0.000994,0.189308,0.052879,0.053818,0.000435,0.001379,0.227961,0.007541,0.371292,-0.200275,-91.128171,0.131011,0.173602,0.021114,1.046669,0.02206,0.880766,-0.128168,0.295823,0.29746,0.165446,-0.052401,0.070603,0.637885,0.340146,0.128168,0.465223,0.004825,0.570885,1.25207,1.987996,-0.220424,0.104787,0.149806,-0.263972,27.645325,1.556876,0.389789,0.468529,2.284157,0.174166,0.124091,0.037605,0.001056,0.110387,0.065933,0.477547,1.790466,0.700128,0.016962,0.051506,0.000701,0.045844,0.012616,0.051642,0.017212,0.058535,0.017456,0.055453,0.000272,0.791431,0.506217,1.4924,0.492403,0.578443,3.12159,-0.024426,5.75405,-0.671484,0.856304,0.328516,0.328516,1.98481
1764,0.043763,0.07535,0.108923,0.164126,0.239094,0.260944,0.268993,0.258165,0.268668,0.258972,0.152326,0.313547,-0.144749,-0.01069,0.158715,2.036978,0.989391,0.177297,0.157209,0.0192,0.389336,2.235547,1.904163,0.135541,0.000336,0.045029,0.057156,-0.048609,0.568097,1.336858,0.173454,0.163793,0.220509,0.091996,0.574298,1.854635,0.068836,0.208007,0.096341,0.298211,0.320944,0.3101,0.180855,0.135205,0.044492,0.007718,0.232037,0.045764,0.071133,-0.013127,0.012333,0.187838,0.013699,0.38581,-0.164711,-101.073224,0.135541,0.170314,-0.044558,0.939784,-0.0192,0.893312,-0.102844,0.331111,0.376041,0.146603,0.002651,0.065051,0.649106,0.336848,0.102844,0.447747,0.003616,0.53873,1.149135,2.169023,-0.187021,0.090123,0.126231,-0.286276,37.617324,1.492158,0.400422,0.479638,2.397136,0.186904,0.140693,0.046822,0.008127,0.125327,0.07386,0.456079,1.82096,0.718172,0.019378,0.061537,0.006649,0.060015,0.016187,0.062872,0.019903,0.069905,0.019907,0.065735,0.000441,0.780316,0.513693,1.48738,0.487376,0.585388,3.22824,-0.029811,5.74867,-0.6765,0.843722,0.3235,0.3235,1.97475
1765,0.042451,0.072179,0.107886,0.141212,0.211892,0.239408,0.243983,0.244022,0.245628,0.223368,0.125184,0.267218,-0.104808,0.009315,0.144038,2.002006,1.009456,0.217886,0.188001,0.102731,0.429044,2.590792,2.360833,0.172189,0.000427,0.06995,0.079898,-0.053417,0.801228,1.556868,0.206217,0.228342,0.283759,0.103579,0.748182,2.325517,0.079748,0.275613,0.1308,0.390788,0.424555,0.398438,0.224994,0.172764,0.055411,0.020003,0.31273,0.050769,0.091301,-0.008665,0.03207,0.105224,0.032539,0.440278,-0.072582,-144.985524,0.172189,0.202945,-0.142753,0.802324,-0.102731,0.943106,-0.044069,0.461248,0.537073,0.144546,-0.031491,0.073241,0.695394,0.366825,0.044069,0.41615,0.00217,0.536501,0.962851,2.343668,-0.116283,0.072394,0.077364,-0.218714,50.793195,1.421762,0.436275,0.517211,2.729445,0.229009,0.177775,0.058089,0.021049,0.166393,0.095775,0.476455,1.798076,0.668412,0.019546,0.087898,-0.000467,0.087833,0.012183,0.088249,0.018964,0.09803,0.019054,0.091954,0.000935,0.625403,0.628196,1.30105,0.301053,0.720209,3.73102,-0.048333,5.73014,-0.770432,0.669376,0.229568,0.229568,1.60211
1766,0.037298,0.063009,0.083859,0.11005,0.177499,0.208325,0.214776,0.221952,0.21452,0.177283,0.093523,0.261094,-0.085519,0.040809,0.122337,1.948191,1.041827,0.31286,0.262306,0.200136,0.505197,2.53799,3.301594,0.257388,0.00081,0.106014,0.115646,-0.069164,1.165011,2.01604,0.269743,0.29516,0.36538,0.141905,0.946237,3.367781,0.111079,0.37204,0.201971,0.53117,0.547984,0.526079,0.287351,0.216608,0.067743,0.019354,0.391512,0.08722,0.109275,0.008107,0.030323,0.021515,0.061741,0.514086,0.075338,-273.266975,0.257388,0.277374,-0.221605,0.678924,-0.200136,1.014815,0.039206,0.669053,0.712513,0.172875,-0.19905,0.100342,0.765585,0.428576,-0.039206,0.392757,0.001218,0.592653,0.768741,2.467094,-0.025344,0.060124,0.016769,-0.07551,54.00851,1.393379,0.49953,0.567596,3.201049,0.291644,0.222987,0.071219,0.020412,0.213093,0.117912,0.538364,2.323058,0.73563,0.021028,0.11093,-0.050197,0.086359,-0.018743,0.096835,0.019143,0.125664,0.019316,0.119682,0.001488,0.548303,0.681362,1.23797,0.237973,0.77394,4.27039,-0.06357,5.71491,-0.809483,0.583002,0.190517,0.190517,1.47595
1767,0.032186,0.051314,0.050209,0.094478,0.171638,0.211999,0.214889,0.224027,0.216253,0.151359,0.077043,0.283297,-0.081678,0.069612,0.112944,1.978782,1.072203,0.407279,0.335924,0.266502,0.566263,2.549371,4.174341,0.355499,0.001227,0.146926,0.157758,-0.086826,1.467916,2.460838,0.325851,0.341475,0.422653,0.184379,1.037445,4.371032,0.146689,0.440878,0.255808,0.625534,0.627952,0.611823,0.341689,0.256559,0.079326,0.018055,0.443986,0.11723,0.120956,0.022539,0.026311,-0.017787,0.082923,0.559111,0.179097,-427.035878,0.355499,0.347709,-0.270044,0.606085,-0.266502,1.060827,0.092509,0.8353,0.843163,0.211775,-0.39729,0.130376,0.812767,0.481047,-0.092509,0.391499,0.000884,0.67032,0.650526,2.552803,0.030518,0.056484,-0.019228,0.03846,47.624004,1.401909,0.55089,0.609526,3.648577,0.350249,0.266598,0.083859,0.019132,0.252584,0.138042,0.621415,3.152293,0.8871,0.019601,0.104136,-0.109626,0.036204,-0.066178,0.059667,0.017807,0.119418,0.018029,0.115886,0.001245,0.54533,0.683349,1.23607,0.236071,0.775775,4.29395,-0.059775,5.7187,-0.810854,0.579671,0.189146,0.189146,1.47214
1768,0.041145,0.074586,0.108475,0.157202,0.229281,0.247883,0.262888,0.249114,0.262819,0.265502,0.155201,0.366091,-0.19855,-0.014039,0.156249,1.973257,0.986134,0.178361,0.16706,-0.030942,0.407686,1.632718,1.782118,0.128787,0.000549,0.03601,0.052124,-0.048699,0.431159,1.326671,0.164275,0.135634,0.176135,0.102557,0.48932,1.823382,0.072397,0.187037,0.107158,0.287807,0.28699,0.277476,0.171101,0.115717,0.034349,0.007037,0.186192,0.052871,0.052009,0.011301,0.010436,0.261218,0.011799,0.377866,-0.199853,-89.839484,0.128787,0.179406,0.031805,1.088945,0.030942,0.887118,-0.134962,0.29457,0.293156,0.167153,-0.06375,0.072519,0.643904,0.345065,0.134962,0.436114,0.004103,0.574346,1.283647,1.807578,-0.2665,0.097774,0.180089,-0.272432,28.114114,1.628022,0.398243,0.515122,2.376219,0.178779,0.121676,0.036341,0.007455,0.10911,0.060429,0.477882,1.931615,0.706926,0.02138,0.149278,0.016496,0.165599,0.020495,0.154444,0.02176,0.168353,0.021504,0.154967,0.002735,0.444682,0.749391,1.16845,0.16845,0.835833,5.39061,-0.090438,5.68804,-0.856357,0.468192,0.143643,0.143643,1.3369
1769,0.044216,0.087253,0.145643,0.191236,0.253958,0.26904,0.279023,0.269176,0.284124,0.302065,0.184575,0.393529,-0.21665,-0.026491,0.173145,1.944358,0.973858,0.146512,0.142368,-0.048398,0.391635,1.82313,1.561422,0.106118,0.000285,0.028015,0.045633,-0.042167,0.337258,1.221933,0.135856,0.114253,0.144239,0.091301,0.387333,1.607265,0.066196,0.158471,0.077123,0.232725,0.226977,0.218887,0.141615,0.098241,0.026443,0.005864,0.15257,0.045035,0.039006,0.014562,0.008523,0.327374,-0.015482,0.341014,-0.251455,-72.746277,0.106118,0.15345,0.05442,1.134341,0.048398,0.855966,-0.17479,0.244332,0.23446,0.166684,-0.027171,0.064559,0.616362,0.319797,0.17479,0.467041,0.005162,0.588299,1.337578,1.823534,-0.31605,0.108619,0.216189,-0.315935,24.214346,1.661701,0.379232,0.506794,2.260189,0.149029,0.103742,0.028022,0.006217,0.094439,0.048925,0.483271,1.485058,0.572719,0.033897,0.155247,0.032795,0.171193,0.034017,0.159864,0.036112,0.17475,0.034508,0.160386,0.004893,0.593362,0.648901,1.2837,0.283697,0.737846,4.05989,-0.085807,5.69267,-0.784051,0.633752,0.215949,0.215949,1.56739
1770,0.042677,0.090363,0.153094,0.193876,0.263344,0.273808,0.283845,0.277506,0.291678,0.307328,0.189791,0.388364,-0.210718,-0.019099,0.176139,1.91121,0.98111,0.158907,0.154292,-0.035564,0.405699,2.15332,1.609341,0.115058,0.000251,0.036405,0.053632,-0.043996,0.381999,1.267197,0.143133,0.131917,0.160016,0.098185,0.414236,1.680207,0.074437,0.18076,0.075763,0.252967,0.243948,0.232884,0.151045,0.109378,0.027418,0.008081,0.171444,0.050076,0.040479,0.021389,0.011775,0.315731,-0.01452,0.355205,-0.244693,-81.429491,0.115058,0.165798,0.045163,1.120865,0.035564,0.867617,-0.170084,0.282879,0.266811,0.17092,-0.056015,0.069427,0.626483,0.33216,0.170084,0.460858,0.004684,0.588336,1.295701,1.836581,-0.314267,0.104994,0.214402,-0.292308,25.395361,1.641279,0.387703,0.518573,2.321592,0.158793,0.115394,0.029054,0.008568,0.108347,0.061751,0.494257,1.427137,0.549338,0.054157,0.183273,0.055065,0.212396,0.054418,0.197155,0.058629,0.215712,0.054971,0.197666,0.011245,0.746343,0.540189,1.4376,0.437599,0.619996,3.43708,-0.091298,5.68718,-0.699821,0.805314,0.300179,0.300179,1.8752
1771,0.043252,0.09018,0.152584,0.190909,0.266348,0.274567,0.284771,0.281204,0.2942,0.306203,0.1894,0.351282,-0.180817,0.006902,0.176493,1.947317,1.007067,0.221341,0.20484,0.01083,0.4503,2.374606,2.036564,0.167176,0.000516,0.065668,0.08083,-0.055464,0.605065,1.514294,0.192383,0.194512,0.229457,0.122837,0.584925,2.145924,0.094729,0.253755,0.114757,0.356746,0.353981,0.334138,0.207229,0.152996,0.039679,0.015571,0.250954,0.062608,0.059767,0.0259,0.023055,0.214548,0.018773,0.420174,-0.163517,-129.392417,0.167176,0.217945,-0.007987,1.032418,-0.01083,0.924806,-0.109583,0.418539,0.413914,0.179535,-0.148519,0.086859,0.678373,0.379953,0.109583,0.417004,0.003028,0.578277,1.159895,1.851455,-0.241926,0.087731,0.162053,-0.19848,32.131024,1.57088,0.42947,0.550934,2.635944,0.215851,0.160464,0.042,0.016498,0.153896,0.094866,0.521624,1.424008,0.55393,0.063599,0.238618,0.055978,0.293541,0.060233,0.267572,0.069085,0.286951,0.06496,0.265121,0.021431,0.708768,0.566604,1.40767,0.40767,0.647812,3.79335,-0.123758,5.65472,-0.719486,0.762925,0.280514,0.280514,1.81534
1772,0.039274,0.075671,0.113524,0.155923,0.246654,0.264591,0.271162,0.274569,0.279192,0.27335,0.160055,0.303972,-0.138131,0.039642,0.160277,1.982941,1.040576,0.315134,0.273979,0.094934,0.515197,2.458994,3.043427,0.254633,0.000946,0.110255,0.122744,-0.069951,1.006923,1.95767,0.262239,0.283628,0.330858,0.153348,0.845905,3.238824,0.119062,0.35758,0.196869,0.514597,0.518532,0.492252,0.284245,0.209958,0.057532,0.024151,0.362475,0.082927,0.08866,0.030516,0.036292,0.075361,0.060295,0.505526,0.015443,-258.34243,0.254633,0.287925,-0.100619,0.88212,-0.094934,1.00641,0.004551,0.636472,0.648198,0.190385,-0.263372,0.108433,0.757299,0.437305,-0.004551,0.364932,0.001468,0.581028,0.955466,1.925042,-0.099026,0.065886,0.064844,-0.070349,44.104,1.478949,0.492551,0.592016,3.183843,0.291878,0.218287,0.060795,0.025568,0.213664,0.123531,0.570581,1.869839,0.701611,0.061681,0.296485,0.008467,0.377127,0.030201,0.344118,0.06758,0.351933,0.064974,0.333566,0.031025,0.592707,0.651285,1.27174,0.271745,0.744704,3.91269,-0.166032,5.61244,-0.787911,0.63257,0.212089,0.212089,1.54349
1773,0.030977,0.054698,0.058279,0.104628,0.212983,0.244019,0.252782,0.26064,0.252454,0.21047,0.111272,0.279087,-0.106017,0.061234,0.134836,1.972195,1.063195,0.38269,0.321752,0.184319,0.562087,2.402532,4.013631,0.319012,0.001283,0.138316,0.149596,-0.079157,1.30618,2.320464,0.307911,0.336053,0.394639,0.17432,1.012374,4.319777,0.135633,0.424924,0.268356,0.621632,0.626827,0.598898,0.334245,0.245494,0.072403,0.029927,0.431883,0.103818,0.112246,0.036449,0.044963,-0.005922,0.08401,0.557339,0.174943,-382.009642,0.319012,0.335044,-0.19253,0.742631,-0.184319,1.058972,0.092695,0.793267,0.811181,0.200871,-0.347255,0.123263,0.810816,0.472495,-0.092695,0.343448,0.000812,0.61296,0.782263,2.056269,0.011763,0.053603,-0.007213,0.014156,51.579809,1.439826,0.536689,0.62048,3.634051,0.340854,0.254302,0.076472,0.031684,0.246843,0.132491,0.605771,2.543691,0.891451,0.057528,0.318571,-0.052784,0.387258,-0.018593,0.365167,0.062705,0.365185,0.061419,0.353829,0.033064,0.531037,0.693745,1.22103,0.221033,0.787557,4.35486,-0.184585,5.59389,-0.8191,0.563549,0.1809,0.1809,1.44207
1774,0.030276,0.05264,0.05336,0.101988,0.209101,0.232907,0.240475,0.256818,0.257008,0.191833,0.106313,0.295304,-0.115546,0.061791,0.127532,1.992782,1.06377,0.367527,0.318068,0.170394,0.564535,2.74041,3.58806,0.320079,0.001058,0.145055,0.157634,-0.07965,1.268504,2.33718,0.299328,0.334337,0.387104,0.176472,0.923027,3.863623,0.140643,0.418477,0.224642,0.587587,0.595283,0.562461,0.329408,0.250443,0.072875,0.033688,0.428271,0.097937,0.109842,0.037349,0.049369,0.037589,0.070394,0.541933,0.061805,-350.064263,0.320079,0.330722,-0.182027,0.76454,-0.170394,1.042821,0.035043,0.777024,0.802392,0.207488,-0.364907,0.124785,0.793793,0.469515,-0.035043,0.355611,0.000947,0.619189,0.801206,2.060086,-0.062327,0.058193,0.039804,0.002929,46.281106,1.47283,0.538481,0.634555,3.683656,0.339143,0.26091,0.077139,0.035709,0.250942,0.138364,0.627602,2.901415,0.904266,0.054289,0.332262,-0.003586,0.419945,0.024819,0.378027,0.058306,0.382433,0.056305,0.362273,0.033666,0.492859,0.718858,1.1958,0.195805,0.810347,4.73457,-0.196557,5.58192,-0.836363,0.521162,0.163637,0.163637,1.39161
1775,0.031773,0.05465,0.059996,0.110319,0.213445,0.23017,0.24842,0.258854,0.260782,0.195146,0.106891,0.299246,-0.119499,0.057539,0.132141,1.90977,1.059245,0.354331,0.308224,0.157749,0.554059,2.537824,3.314374,0.292194,0.001124,0.131145,0.144472,-0.076294,1.119357,2.198754,0.28607,0.313735,0.358748,0.172163,0.89522,3.611356,0.134981,0.395532,0.219906,0.566173,0.569911,0.536329,0.315643,0.23469,0.065462,0.0328,0.400178,0.093399,0.098879,0.042869,0.04839,0.051021,0.070124,0.532047,0.030334,-314.988719,0.292194,0.321165,-0.163139,0.792671,-0.157749,1.03255,0.017691,0.719588,0.730903,0.205145,-0.347359,0.121738,0.783086,0.462711,-0.017691,0.362211,0.001058,0.613837,0.82486,2.054776,-0.08261,0.060716,0.052933,-0.012746,44.369199,1.509475,0.523629,0.623205,3.524224,0.325041,0.244632,0.069282,0.034758,0.237502,0.134563,0.608146,2.770547,0.889349,0.052284,0.342744,-0.027892,0.441977,0.004256,0.402993,0.057108,0.400215,0.055507,0.382584,0.034508,0.467957,0.734982,1.1804,0.180404,0.824465,5.01533,-0.205386,5.57309,-0.847215,0.49362,0.152785,0.152785,1.36081
1776,0.038552,0.077687,0.105428,0.159257,0.262427,0.275137,0.293946,0.29739,0.299185,0.267413,0.142675,0.382322,-0.199552,0.003099,0.165625,1.954203,1.003106,0.214209,0.200231,-0.015198,0.434003,2.738046,1.900867,0.169909,0.000453,0.071878,0.08829,-0.057367,0.563293,1.432421,0.188665,0.193768,0.219728,0.124829,0.541868,1.980023,0.09742,0.23905,0.097223,0.328582,0.337814,0.310271,0.209654,0.159867,0.040378,0.021766,0.248819,0.047485,0.057843,0.020394,0.030775,0.230341,0.011514,0.405246,-0.182881,-135.821858,0.169909,0.212776,0.004811,1.073846,0.015198,0.910235,-0.122863,0.387575,0.40603,0.188676,-0.169996,0.088267,0.664291,0.376594,0.122863,0.454026,0.003769,0.580098,1.198587,1.956478,-0.26111,0.097681,0.174996,-0.199061,26.614929,1.556001,0.417302,0.550482,2.586917,0.220482,0.168785,0.042823,0.023086,0.158731,0.108146,0.556241,1.943349,0.771779,0.006028,0.026311,-0.022326,0.002371,-0.00379,0.017277,0.00354,0.025397,0.00485,0.025039,0.000026,0.625426,0.628929,1.29696,0.296956,0.722638,3.67114,-0.014342,5.76413,-0.771755,0.669206,0.228245,0.228245,1.59391
1777,0.039104,0.077122,0.109924,0.160032,0.266097,0.281004,0.301069,0.303097,0.302862,0.274878,0.145074,0.386682,-0.200857,0.008489,0.169803,1.932332,1.008542,0.228267,0.213419,-0.002892,0.448573,2.602394,1.998318,0.185865,0.000527,0.071971,0.088712,-0.062688,0.620885,1.548582,0.203981,0.194222,0.236557,0.133323,0.560847,2.060895,0.104241,0.251287,0.103657,0.345777,0.351334,0.331879,0.21904,0.166254,0.046525,0.015652,0.257168,0.060029,0.066274,0.015636,0.021899,0.226675,0.015362,0.41556,-0.181008,-137.59823,0.185865,0.225818,-0.003373,1.038409,0.002892,0.919574,-0.121526,0.410912,0.422083,0.196394,-0.209845,0.094274,0.672889,0.387782,0.121526,0.446234,0.003559,0.593118,1.172978,1.911161,-0.260371,0.096585,0.174358,-0.171752,25.632648,1.572075,0.435948,0.560563,2.661419,0.230494,0.175632,0.049346,0.0166,0.159179,0.107705,0.557319,1.834958,0.764306,0.006221,0.025594,-0.042191,-0.016219,-0.014579,0.007265,0.004137,0.02563,0.005316,0.02536,0.000024,0.655131,0.608124,1.32297,0.322971,0.700898,3.49002,-0.013698,5.76478,-0.756143,0.702574,0.243857,0.243857,1.64594
1778,0.036164,0.069859,0.090171,0.150778,0.259601,0.287688,0.303353,0.305818,0.295093,0.262697,0.143815,0.392163,-0.203651,0.015231,0.165976,1.948453,1.015349,0.258156,0.236443,0.011561,0.465717,2.202783,2.154951,0.206493,0.000773,0.071609,0.088511,-0.069647,0.68066,1.661627,0.225767,0.194355,0.2539,0.147316,0.618793,2.22158,0.11331,0.268026,0.123536,0.378967,0.378234,0.365928,0.235653,0.173623,0.054171,0.010367,0.267212,0.077725,0.076849,0.015163,0.01428,0.197979,0.030161,0.435244,-0.160599,-138.380002,0.206493,0.248634,-0.010678,1.007241,-0.011561,0.937511,-0.105291,0.443084,0.441461,0.207651,-0.273087,0.104168,0.689483,0.407071,0.105291,0.429681,0.00331,0.611274,1.147726,1.820982,-0.231665,0.095294,0.154603,-0.123083,24.875398,1.583656,0.453769,0.560822,2.73871,0.247957,0.183497,0.057457,0.010992,0.159139,0.106797,0.556171,1.940061,0.834948,0.006101,0.027281,-0.086117,-0.053529,-0.044526,-0.017126,0.003683,0.028108,0.004676,0.027832,0.000027,0.616843,0.634928,1.28941,0.289406,0.728893,3.72562,-0.014977,5.7635,-0.776255,0.659576,0.223745,0.223745,1.57881
1779,0.033459,0.059803,0.065741,0.135116,0.254203,0.289916,0.306959,0.310555,0.28681,0.242491,0.135716,0.400686,-0.213805,0.008308,0.160962,1.950505,1.008369,0.25058,0.228301,-0.003076,0.456204,2.188981,2.055893,0.191941,0.00071,0.066857,0.083738,-0.065908,0.625087,1.565724,0.213108,0.185102,0.237771,0.143296,0.605472,2.14693,0.110328,0.258321,0.116488,0.363719,0.362,0.344534,0.226891,0.167381,0.052882,0.01437,0.256458,0.07693,0.074936,0.021872,0.019866,0.202584,0.025491,0.426263,-0.170051,-123.379108,0.191941,0.240432,0.005082,1.051883,0.003076,0.929292,-0.110759,0.424421,0.420783,0.206006,-0.257627,0.101325,0.681859,0.400206,0.110759,0.431368,0.0037,0.613704,1.192998,1.771201,-0.228264,0.099381,0.153051,-0.131593,24.552052,1.578601,0.438665,0.545288,2.668775,0.238912,0.176966,0.056089,0.015238,0.15209,0.10233,0.55036,2.078805,0.90956,0.00625,0.041257,-0.090251,-0.03579,-0.049015,-0.003194,0.00381,0.045703,0.004759,0.044304,0.000084,0.497314,0.714659,1.20376,0.203762,0.804068,4.87877,-0.024754,5.75372,-0.832371,0.526663,0.167629,0.167629,1.40752
1780,0.035086,0.061741,0.076418,0.131573,0.256967,0.29064,0.312458,0.310353,0.286156,0.253176,0.139219,0.405562,-0.224075,-0.010832,0.166058,1.907658,0.989288,0.204594,0.189384,-0.036994,0.418319,2.080833,1.805436,0.151966,0.000509,0.050879,0.067774,-0.055269,0.485365,1.349968,0.177694,0.155206,0.19447,0.12042,0.515266,1.878128,0.090895,0.212948,0.09675,0.303207,0.30707,0.285655,0.193975,0.142057,0.044851,0.016795,0.21697,0.059856,0.064009,0.019353,0.023516,0.246426,0.009527,0.388684,-0.197901,-97.659246,0.151966,0.201336,0.03284,1.119795,0.036994,0.895994,-0.131677,0.340578,0.347598,0.189618,-0.157696,0.08515,0.651604,0.365734,0.131677,0.449398,0.004674,0.60155,1.291024,1.776227,-0.255931,0.106428,0.172752,-0.208233,23.947368,1.582617,0.402322,0.522218,2.463335,0.204438,0.150228,0.047569,0.017812,0.128296,0.083227,0.526024,1.984863,0.883215,0.008195,0.084774,-0.031183,0.072125,-0.008115,0.080441,0.006477,0.097271,0.00751,0.091446,0.000397,0.342693,0.81193,1.11716,0.117156,0.884483,7.44641,-0.05415,5.72433,-0.895719,0.357237,0.104281,0.104281,1.23431
1781,0.040668,0.080695,0.115598,0.155814,0.263011,0.288236,0.304272,0.303562,0.28998,0.28846,0.167061,0.395295,-0.22454,-0.026619,0.174947,1.86723,0.973745,0.163293,0.153331,-0.066201,0.383523,1.457375,1.660954,0.119848,0.000578,0.02854,0.045646,-0.047568,0.361942,1.225215,0.153685,0.11336,0.152884,0.097378,0.439007,1.676395,0.06569,0.157087,0.099132,0.252322,0.262751,0.248284,0.164307,0.109255,0.038097,0.010878,0.167957,0.04458,0.0557,0.004372,0.015518,0.281208,0.00776,0.354984,-0.215507,-78.898062,0.119848,0.164842,0.0551,1.15187,0.066201,0.867308,-0.145252,0.242686,0.260982,0.169337,-0.050891,0.068856,0.626161,0.331213,0.145252,0.456109,0.005254,0.582157,1.381615,1.779394,-0.274406,0.108596,0.18597,-0.292339,23.833392,1.635259,0.379849,0.501027,2.295876,0.172955,0.115476,0.04038,0.011536,0.093725,0.049479,0.482349,1.624909,0.73979,0.008709,0.111492,-0.001399,0.12023,0.006187,0.113919,0.007034,0.123819,0.008109,0.114791,0.000636,0.271237,0.854427,1.08535,0.085345,0.915245,9.30154,-0.072679,5.7058,-0.921439,0.280247,0.078561,0.078561,1.17069
1782,0.04437,0.089241,0.137776,0.176601,0.25349,0.278889,0.284307,0.286203,0.28679,0.303808,0.180538,0.363606,-0.202448,-0.017261,0.173992,1.85536,0.982957,0.177477,0.1645,-0.045353,0.399439,1.177114,1.777453,0.122388,0.000814,0.026347,0.042636,-0.048379,0.38033,1.293499,0.164059,0.115727,0.159383,0.100456,0.49772,1.810944,0.064788,0.167601,0.124875,0.286106,0.297042,0.27848,0.177344,0.112198,0.042789,0.01372,0.179185,0.052996,0.064894,0.008525,0.020461,0.2495,0.025007,0.37719,-0.192145,-85.527309,0.122388,0.176922,0.033443,1.11452,0.045353,0.886312,-0.127636,0.260636,0.280488,0.163822,-0.051621,0.071033,0.643053,0.342845,0.127636,0.428942,0.004177,0.568324,1.326348,1.76607,-0.25184,0.097732,0.169777,-0.278454,27.868823,1.661784,0.392403,0.511033,2.391126,0.185387,0.118103,0.045268,0.01453,0.093148,0.045366,0.458106,1.333038,0.61789,0.00906,0.089542,-0.000012,0.088084,0.006875,0.085517,0.007503,0.093211,0.00854,0.086687,0.00042,0.346107,0.80907,1.1213,0.121298,0.880907,7.58895,-0.056909,5.72157,-0.893315,0.36138,0.106685,0.106685,1.24259
1783,0.038729,0.074325,0.112799,0.155023,0.210972,0.234798,0.236653,0.243591,0.24755,0.260473,0.158514,0.333347,-0.164069,0.019587,0.146138,1.832885,1.020051,0.268962,0.238839,0.050762,0.473063,1.812014,2.266963,0.176604,0.000964,0.06806,0.082088,-0.057219,0.620775,1.515337,0.208732,0.20283,0.233576,0.138977,0.708376,2.56101,0.10282,0.2838,0.163448,0.425152,0.430272,0.381216,0.246904,0.174765,0.061266,0.040815,0.289409,0.087097,0.093022,0.055129,0.061078,0.145298,0.049904,0.458406,-0.087681,-145.728052,0.176604,0.25207,-0.056707,1.0105,-0.050762,0.960713,-0.056621,0.483633,0.494145,0.18638,-0.211105,0.098271,0.712576,0.407873,0.056621,0.385684,0.002351,0.591768,1.084587,1.791368,-0.170074,0.079129,0.112369,-0.137632,37.306087,1.560566,0.430192,0.56206,2.856092,0.256251,0.183067,0.064817,0.043222,0.156999,0.091955,0.50949,1.455949,0.635167,0.010784,0.072416,-0.041932,0.037676,-0.018353,0.050404,0.009482,0.075978,0.010244,0.072243,0.00033,0.462664,0.738086,1.17825,0.178254,0.826601,5.14184,-0.043581,5.7349,-0.849045,0.48793,0.150955,0.150955,1.35651
1784,0.031906,0.055897,0.064096,0.110362,0.187094,0.193201,0.223385,0.232313,0.226404,0.210971,0.128409,0.316526,-0.136165,0.050867,0.12637,1.785068,1.052254,0.358575,0.307968,0.135762,0.536711,2.574185,2.947383,0.252164,0.000983,0.121569,0.133158,-0.067547,0.966821,1.795034,0.257067,0.297867,0.323453,0.174161,0.893207,3.509575,0.139485,0.398618,0.198003,0.552089,0.553541,0.489252,0.311377,0.237157,0.077555,0.059598,0.400363,0.114793,0.116826,0.086592,0.088637,0.053571,0.066483,0.524948,0.042673,-239.697579,0.252164,0.320339,-0.137785,0.906069,-0.135762,1.025474,0.023611,0.73085,0.735022,0.209596,-0.361065,0.12315,0.776045,0.461819,-0.023611,0.355832,0.00131,0.624154,0.888191,1.838959,-0.076399,0.065378,0.049136,-0.015379,46.33227,1.425974,0.472192,0.605694,3.340049,0.321799,0.247642,0.082096,0.063132,0.224976,0.132386,0.587975,2.00625,0.822822,0.010999,0.070616,-0.114223,-0.015649,-0.068462,0.015964,0.008979,0.078408,0.00957,0.076244,0.000318,0.474895,0.730485,1.18472,0.184715,0.820517,4.9379,-0.042156,5.73632,-0.844184,0.501296,0.155816,0.155816,1.36943
