FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
1433,0.036635,0.055673,0.050846,0.10394,0.204142,0.231051,0.251319,0.262144,0.264654,0.220708,0.112543,0.319776,-0.148374,0.013188,0.136277,0.992021,1.013309,0.31218,0.238134,0.02981,0.449681,2.012701,2.469432,0.186933,0.000789,0.067977,0.077771,-0.060268,0.78172,1.464858,0.225249,0.215292,0.280654,0.135018,1.024924,2.645311,0.103713,0.311855,0.160055,0.448913,0.464401,0.421261,0.258264,0.192395,0.07815,0.035308,0.329408,0.103589,0.122897,0.034225,0.053745,-0.009416,0.055931,0.473398,0.000354,-193.286114,0.186933,0.252734,-0.049335,1.009362,-0.02981,0.97395,-0.000363,0.532167,0.569359,0.176669,-0.182785,0.095472,0.724457,0.410283,0.000363,0.419237,0.002724,0.548678,1.089902,2.101853,0.011151,0.08405,-0.007407,-0.072676,43.12215,1.382643,0.422,0.456138,2.745112,0.266145,0.200351,0.08241,0.037341,0.161111,0.100442,0.482591,2.092264,0.920403,0.029001,0.112195,-0.051783,0.073801,-0.01439,0.090566,0.027912,0.122231,0.02764,0.116973,0.002171,0.679834,0.589807,1.35181,0.351805,0.679273,3.40765,-0.058827,5.71965,-0.741168,0.73046,0.258832,0.258832,1.70361
1434,0.035581,0.057516,0.055634,0.104879,0.193574,0.222032,0.238955,0.256478,0.250693,0.23438,0.116699,0.32521,-0.155661,0.00157,0.133419,0.527318,1.00158,0.274551,0.212287,0.005188,0.424139,2.320131,2.186346,0.164419,0.00053,0.062795,0.072406,-0.054535,0.699658,1.325814,0.201335,0.202246,0.259096,0.121889,0.929192,2.325592,0.095665,0.287561,0.124748,0.397868,0.416059,0.371699,0.233831,0.179836,0.071174,0.034278,0.307437,0.090601,0.11218,0.030764,0.052529,0.026484,0.039555,0.44586,-0.060698,-152.747107,0.164419,0.226703,-0.026985,1.052724,-0.005188,0.947493,-0.031379,0.481905,0.522538,0.168,-0.126895,0.086189,0.698934,0.388605,0.031379,0.429892,0.003264,0.541989,1.156658,2.080409,-0.025941,0.089802,0.017558,-0.121282,42.009639,1.368444,0.398587,0.437474,2.583859,0.2416,0.187351,0.075043,0.036237,0.152435,0.097017,0.474922,2.027314,0.896627,0.027919,0.098711,-0.044536,0.059364,-0.009219,0.077387,0.026982,0.106567,0.02673,0.101842,0.001639,0.717661,0.562218,1.39277,0.392768,0.647761,3.25076,-0.050057,5.72842,-0.719133,0.773094,0.280867,0.280867,1.78554
1435,0.035085,0.056642,0.056459,0.102544,0.186508,0.212904,0.231782,0.246371,0.240893,0.234072,0.117327,0.32645,-0.160689,-0.004624,0.130737,0.403364,0.995391,0.262346,0.202556,-0.013613,0.402622,2.20902,2.113768,0.153322,0.000516,0.056936,0.06578,-0.05223,0.658184,1.217716,0.193255,0.18949,0.247567,0.116303,0.918876,2.240277,0.090557,0.274586,0.120686,0.382568,0.399368,0.357561,0.223261,0.17032,0.06869,0.03152,0.29281,0.089755,0.109393,0.028995,0.048797,0.029982,0.040484,0.437313,-0.045364,-140.47891,0.153322,0.216969,-0.006218,1.089186,0.013613,0.939432,-0.023774,0.455996,0.492541,0.163254,-0.101439,0.082238,0.691284,0.380298,0.023774,0.431143,0.003547,0.535101,1.206668,2.048036,-0.028987,0.091188,0.019556,-0.14621,42.165536,1.337098,0.378062,0.423442,2.44609,0.230408,0.177258,0.072344,0.033296,0.142545,0.091955,0.460887,1.999325,0.887896,0.024769,0.101771,-0.041053,0.071843,-0.007468,0.086673,0.024917,0.112869,0.024764,0.107543,0.001522,0.656187,0.607462,1.32341,0.323407,0.700391,3.47826,-0.054449,5.72403,-0.755735,0.703745,0.244265,0.244265,1.64681
1436,0.037148,0.056805,0.061253,0.107088,0.188851,0.21141,0.231491,0.240081,0.240932,0.235494,0.12584,0.328366,-0.166128,-0.009825,0.132688,0.471447,0.990235,0.260272,0.196449,-0.033339,0.390878,1.738966,2.089496,0.14402,0.000617,0.046166,0.055089,-0.051359,0.608238,1.174466,0.190223,0.166583,0.232963,0.112661,0.962039,2.195771,0.084424,0.256028,0.130073,0.373585,0.389231,0.352315,0.216442,0.158599,0.069366,0.027495,0.27304,0.093477,0.111554,0.024581,0.042829,0.013044,0.045751,0.432046,-0.040644,-135.756801,0.14402,0.210811,0.015086,1.123004,0.033339,0.934599,-0.0201,0.420263,0.453237,0.159922,-0.084499,0.079663,0.686792,0.37478,0.0201,0.432972,0.003826,0.527994,1.25767,2.025842,-0.011805,0.09338,0.007941,-0.14864,41.377116,1.353344,0.369858,0.399253,2.368983,0.223093,0.165013,0.072968,0.029026,0.125146,0.078905,0.438968,1.973237,0.868475,0.031284,0.124379,-0.019799,0.115274,0.008037,0.120692,0.032153,0.1401,0.031524,0.132701,0.002951,0.66304,0.602062,1.33378,0.333776,0.693264,3.47627,-0.065828,5.71265,-0.750943,0.711516,0.249057,0.249057,1.66755
1437,0.037737,0.057862,0.064935,0.113697,0.193843,0.21859,0.234291,0.246914,0.247314,0.244432,0.135302,0.332535,-0.173453,-0.012586,0.135812,0.56143,0.987503,0.245949,0.188639,-0.04437,0.397698,1.6292,2.009485,0.135399,0.000575,0.039455,0.049577,-0.049752,0.565106,1.214717,0.182548,0.152226,0.220077,0.109034,0.895775,2.106312,0.081064,0.242222,0.124093,0.355535,0.373986,0.334942,0.210118,0.153673,0.071461,0.028788,0.26213,0.093485,0.114496,0.023422,0.044637,0.038576,0.037755,0.421458,-0.094983,-124.974851,0.135399,0.202723,0.023158,1.145447,0.04437,0.924888,-0.048952,0.39387,0.431809,0.158505,-0.070614,0.077098,0.677767,0.367517,0.048952,0.429405,0.003936,0.529376,1.291273,1.966625,-0.03471,0.095485,0.023652,-0.15873,39.775078,1.415769,0.377822,0.403466,2.421853,0.217085,0.160165,0.075208,0.030404,0.114999,0.068938,0.430578,1.962691,0.856972,0.042631,0.142962,-0.015699,0.134347,0.013609,0.138703,0.044205,0.16088,0.042931,0.152776,0.005058,0.745811,0.54124,1.42675,0.426752,0.622729,3.16549,-0.070945,5.70753,-0.701827,0.804863,0.298173,0.298173,1.8535
1438,0.037139,0.056089,0.059805,0.112913,0.194605,0.225784,0.23959,0.258408,0.252667,0.248615,0.135171,0.342006,-0.179901,-0.007445,0.137232,0.599961,0.992599,0.259525,0.202927,-0.035263,0.409791,1.81898,2.052568,0.146327,0.000575,0.046725,0.056832,-0.052214,0.602585,1.238243,0.189558,0.165798,0.231162,0.118226,0.860702,2.192132,0.090398,0.261705,0.122823,0.372399,0.38962,0.3441,0.222549,0.166843,0.076485,0.034566,0.280352,0.100353,0.120209,0.032584,0.052646,0.053513,0.03874,0.431233,-0.082779,-127.495854,0.146327,0.216924,0.015182,1.145542,0.035263,0.933916,-0.043826,0.431441,0.467924,0.167987,-0.115136,0.083599,0.686199,0.380001,0.043826,0.422025,0.003755,0.544541,1.270324,1.899471,-0.049802,0.094644,0.033703,-0.144313,38.528589,1.397909,0.382345,0.431222,2.487209,0.230768,0.174362,0.08067,0.03656,0.126195,0.078935,0.448788,2.019036,0.881901,0.0439,0.143415,-0.024642,0.127587,0.008051,0.135105,0.046112,0.161265,0.04485,0.15377,0.005248,0.757977,0.532009,1.44308,0.443078,0.611307,3.14183,-0.070368,5.70811,-0.693981,0.818587,0.306019,0.306019,1.88616
1439,0.038882,0.056776,0.06051,0.115829,0.207682,0.240109,0.256454,0.275318,0.267055,0.258045,0.138363,0.360723,-0.18774,-0.001554,0.145139,0.600151,0.998448,0.291703,0.226219,-0.020127,0.418271,2.048954,2.146831,0.169149,0.000675,0.061111,0.0711,-0.057698,0.659268,1.248744,0.205012,0.188533,0.247898,0.133589,0.891816,2.327574,0.104027,0.285428,0.128063,0.398901,0.41216,0.364382,0.241117,0.182877,0.07755,0.038015,0.299937,0.102398,0.118067,0.040393,0.05622,0.042706,0.04709,0.446586,-0.043858,-134.149635,0.169149,0.239907,0.004267,1.128856,0.020127,0.948099,-0.023227,0.477553,0.50698,0.183886,-0.189898,0.094462,0.699451,0.399858,0.023227,0.424627,0.003817,0.568336,1.233103,1.87011,-0.042205,0.096413,0.028174,-0.106523,35.761842,1.355355,0.38437,0.446579,2.51664,0.251176,0.191825,0.082011,0.040272,0.145933,0.098467,0.486034,2.003525,0.894613,0.034803,0.135946,-0.033734,0.117961,-0.000029,0.126441,0.036077,0.151889,0.035336,0.1447,0.003835,0.671249,0.596004,1.34251,0.342514,0.686247,3.44845,-0.071519,5.70696,-0.74609,0.720824,0.25391,0.25391,1.68503
1440,0.041325,0.061723,0.069549,0.12712,0.234706,0.26757,0.286922,0.301581,0.294339,0.279105,0.151707,0.38966,-0.202515,0.00048,0.161045,0.597076,1.000485,0.318659,0.244354,-0.013545,0.420177,2.02318,2.190467,0.188805,0.000901,0.069856,0.080752,-0.063625,0.664744,1.252096,0.217813,0.194807,0.249437,0.147777,0.895747,2.382852,0.113993,0.288412,0.13627,0.408585,0.418578,0.373004,0.25379,0.189626,0.076084,0.037958,0.299405,0.099186,0.11108,0.042006,0.054006,0.041491,0.056834,0.451949,-0.025963,-132.808926,0.188805,0.257136,0.001521,1.117741,0.013545,0.953181,-0.013951,0.483585,0.505915,0.201238,-0.263689,0.104494,0.704293,0.413957,0.013951,0.435585,0.004293,0.596485,1.221476,1.840462,-0.042138,0.102473,0.027954,-0.074976,30.557733,1.352846,0.384978,0.452747,2.509226,0.26599,0.199873,0.080641,0.04025,0.154895,0.11081,0.521262,1.908924,0.888995,0.02324,0.105479,-0.048587,0.076239,-0.012992,0.091055,0.021823,0.117798,0.021879,0.112402,0.001669,0.616376,0.633636,1.29963,0.299626,0.723746,3.85198,-0.058152,5.72032,-0.77343,0.659348,0.22657,0.22657,1.59925
1441,0.040889,0.064226,0.07649,0.135369,0.249524,0.287102,0.304665,0.31489,0.310604,0.296638,0.167883,0.406152,-0.217607,0.000448,0.170908,0.565578,1.000456,0.327974,0.250985,-0.024454,0.426262,1.807083,2.219442,0.197019,0.001106,0.066897,0.079181,-0.06762,0.656187,1.313465,0.22627,0.185915,0.247017,0.153703,0.886767,2.386391,0.116008,0.280658,0.145198,0.409137,0.419437,0.378599,0.259337,0.189268,0.078406,0.03492,0.292061,0.099972,0.112238,0.036169,0.048553,0.0454,0.061756,0.45224,-0.038618,-133.235238,0.197019,0.263281,0.012056,1.129182,0.024454,0.953464,-0.0207,0.468106,0.490954,0.209203,-0.295817,0.108685,0.704568,0.418905,0.0207,0.435874,0.00452,0.605599,1.248484,1.786309,-0.046223,0.105958,0.030789,-0.058486,27.339238,1.396882,0.396181,0.456836,2.549243,0.272605,0.199983,0.083155,0.037031,0.149949,0.107418,0.527765,1.842745,0.881195,0.017121,0.057434,-0.051885,0.011611,-0.016726,0.036162,0.014229,0.063848,0.014723,0.061396,0.000367,0.76737,0.515351,1.58838,0.58838,0.571491,2.67838,-0.028505,5.74997,-0.665563,0.828391,0.334437,0.334437,2.17676
1442,0.040707,0.064194,0.079827,0.139173,0.250148,0.288495,0.304558,0.313156,0.311476,0.301987,0.174319,0.40861,-0.227432,-0.002095,0.172135,0.554206,0.997915,0.315127,0.243847,-0.042543,0.432262,1.653372,2.199456,0.193474,0.001145,0.059034,0.0727,-0.068156,0.638101,1.393878,0.225976,0.173331,0.241847,0.149877,0.853722,2.318926,0.11097,0.266557,0.146073,0.397114,0.411949,0.374632,0.25624,0.184633,0.080686,0.031911,0.282951,0.097751,0.115275,0.026423,0.044125,0.05925,0.057519,0.445538,-0.078712,-131.252826,0.193474,0.256221,0.024841,1.148103,0.042543,0.947136,-0.042376,0.440251,0.472592,0.206761,-0.279608,0.105979,0.698557,0.413239,0.042376,0.430938,0.004554,0.599422,1.29225,1.74083,-0.059707,0.107149,0.040188,-0.064211,26.208411,1.461464,0.410509,0.460368,2.614673,0.269563,0.195199,0.085575,0.033837,0.140278,0.09649,0.51817,1.812258,0.871199,0.013564,0.033031,-0.052492,-0.021917,-0.017849,0.007631,0.011339,0.035479,0.012005,0.034675,0.000084,0.892915,0.417713,1.85336,0.853363,0.447632,1.16514,-0.013765,5.76471,-0.575341,0.96768,0.424659,0.424659,2.70673
1443,0.042304,0.064888,0.081595,0.140965,0.250716,0.283383,0.305746,0.314886,0.311734,0.305195,0.169523,0.414166,-0.231963,-0.005829,0.173285,0.656305,0.994203,0.29999,0.23458,-0.049936,0.428306,1.766148,2.091337,0.182241,0.000957,0.057131,0.07099,-0.064753,0.602717,1.349796,0.213554,0.1688,0.231336,0.145462,0.811311,2.224426,0.109389,0.260572,0.131714,0.379187,0.395159,0.352158,0.247961,0.182291,0.080483,0.036078,0.278016,0.096018,0.114612,0.031109,0.049881,0.077526,0.047044,0.435291,-0.10715,-126.716147,0.182241,0.246918,0.031166,1.176536,0.049936,0.937597,-0.05854,0.428761,0.462912,0.205067,-0.262823,0.102857,0.689594,0.405636,0.05854,0.43874,0.004895,0.598667,1.310785,1.755939,-0.076102,0.11041,0.051487,-0.076749,25.913266,1.466008,0.402493,0.457615,2.595542,0.261131,0.192796,0.085363,0.038257,0.137057,0.094215,0.517505,1.781816,0.866678,0.010361,0.038052,-0.051938,-0.011311,-0.018296,0.015589,0.008553,0.040908,0.009393,0.039736,0.000089,0.705626,0.571509,1.37556,0.375562,0.659626,3.26583,-0.019581,5.7589,-0.727204,0.759495,0.272796,0.272796,1.75112
1444,0.042714,0.067701,0.085791,0.143439,0.250887,0.279516,0.306133,0.315471,0.312366,0.3118,0.170584,0.42193,-0.233503,-0.010608,0.174736,0.731657,0.989462,0.28674,0.225756,-0.052149,0.411998,1.93198,1.975833,0.171089,0.000774,0.058011,0.071178,-0.060978,0.564393,1.22658,0.199866,0.166985,0.219815,0.141513,0.773377,2.132493,0.1086,0.255689,0.116155,0.361072,0.377144,0.327567,0.239121,0.18001,0.078429,0.040969,0.272988,0.092705,0.111099,0.038042,0.056587,0.093567,0.040128,0.42478,-0.107201,-121.333204,0.171089,0.237982,0.0336,1.197996,0.052149,0.927895,-0.059776,0.419528,0.453109,0.204163,-0.248857,0.100064,0.680536,0.398232,0.059776,0.454284,0.005469,0.600747,1.316847,1.80524,-0.089983,0.114453,0.060659,-0.095618,25.595251,1.423827,0.379933,0.451873,2.493678,0.252119,0.190461,0.083186,0.043442,0.136225,0.097129,0.521613,1.721663,0.853807,0.011225,0.045513,-0.041027,0.010094,-0.011094,0.031605,0.009813,0.051463,0.010598,0.049521,0.000144,0.66985,0.596876,1.34193,0.341931,0.686918,3.46617,-0.024245,5.75423,-0.746629,0.719277,0.253371,0.253371,1.68386
1445,0.041417,0.069674,0.089143,0.148277,0.252312,0.283278,0.30236,0.313421,0.315694,0.316419,0.176999,0.425788,-0.23791,-0.014573,0.174166,0.616386,0.985536,0.277999,0.219461,-0.061041,0.401497,1.817552,1.971114,0.172355,0.000874,0.055976,0.069602,-0.062202,0.550071,1.220952,0.201604,0.161459,0.21564,0.138159,0.754528,2.078674,0.103349,0.240785,0.119518,0.350241,0.370752,0.326724,0.236614,0.174772,0.075259,0.036505,0.262873,0.082562,0.105923,0.026556,0.050089,0.099615,0.043166,0.418439,-0.105804,-117.360839,0.172355,0.231686,0.037536,1.191757,0.061041,0.922072,-0.059601,0.391041,0.433151,0.202246,-0.235033,0.097693,0.675121,0.392982,0.059601,0.459032,0.005786,0.59897,1.341526,1.806933,-0.096054,0.116388,0.06464,-0.108925,24.316223,1.433162,0.378948,0.450779,2.454755,0.249653,0.185021,0.079823,0.038701,0.132655,0.095105,0.524202,1.67206,0.840044,0.011181,0.06346,-0.040886,0.036454,-0.011178,0.053478,0.009745,0.072803,0.010535,0.069458,0.000269,0.536699,0.688043,1.23375,0.233745,0.77819,4.52264,-0.036967,5.74151,-0.813281,0.570557,0.186719,0.186719,1.46749
1446,0.040265,0.067586,0.088524,0.149083,0.25518,0.289675,0.299622,0.312633,0.319278,0.31031,0.174077,0.423734,-0.238875,-0.014236,0.17196,0.473677,0.98588,0.268496,0.215849,-0.062022,0.407946,1.735284,1.998825,0.177656,0.000922,0.054205,0.069053,-0.064387,0.560441,1.314712,0.20694,0.159034,0.218768,0.136003,0.723168,2.054743,0.099881,0.231891,0.122831,0.344809,0.367919,0.332569,0.235258,0.171333,0.072633,0.029542,0.256792,0.075652,0.101927,0.013821,0.040285,0.114765,0.041065,0.41508,-0.127984,-115.055721,0.177656,0.228073,0.035604,1.164315,0.062022,0.919085,-0.073392,0.374278,0.421347,0.200674,-0.22556,0.096169,0.672404,0.389839,0.073392,0.454503,0.005625,0.598443,1.345575,1.784549,-0.112446,0.115496,0.07602,-0.116113,23.421333,1.483138,0.396338,0.461318,2.508646,0.248267,0.181419,0.077036,0.031313,0.131137,0.091336,0.526151,1.665971,0.838806,0.009443,0.07819,-0.039635,0.055913,-0.01149,0.068625,0.007535,0.086295,0.008484,0.081965,0.000337,0.387769,0.785179,1.13706,0.137063,0.865212,6.2384,-0.048612,5.72986,-0.879572,0.405767,0.120428,0.120428,1.27413
1447,0.040417,0.068069,0.096062,0.151643,0.258942,0.294166,0.304461,0.313553,0.323793,0.301568,0.172225,0.423731,-0.228105,-0.012221,0.173892,0.433917,0.987867,0.262753,0.215311,-0.037141,0.408978,1.523962,1.960864,0.169587,0.001021,0.046179,0.061537,-0.063274,0.521863,1.297621,0.202462,0.144149,0.206521,0.136568,0.690808,2.035865,0.098524,0.224579,0.125896,0.340769,0.357406,0.323929,0.229136,0.162469,0.072536,0.027764,0.242482,0.083092,0.10192,0.018892,0.03786,0.13443,0.042261,0.412651,-0.135373,-108.348429,0.169587,0.22739,0.018183,1.118953,0.037141,0.916888,-0.079186,0.360836,0.394381,0.202663,-0.230766,0.096568,0.670385,0.389249,0.079186,0.462861,0.00565,0.610963,1.287526,1.832688,-0.130502,0.115896,0.088048,-0.12118,22.729085,1.50968,0.39305,0.466233,2.478263,0.24187,0.172072,0.076935,0.029428,0.119183,0.079487,0.514442,1.606912,0.818206,0.007947,0.071233,-0.038993,0.048745,-0.01175,0.06194,0.005581,0.078648,0.006666,0.074734,0.000232,0.364889,0.798945,1.12646,0.126462,0.875421,6.74537,-0.04475,5.73373,-0.888013,0.38101,0.111987,0.111987,1.25292
1448,0.04049,0.068094,0.093919,0.149208,0.258673,0.29398,0.310828,0.313316,0.324789,0.289486,0.164185,0.421925,-0.216797,-0.008555,0.1744,0.330547,0.991488,0.268268,0.220146,-0.012561,0.413662,1.383084,1.947126,0.163853,0.001071,0.04128,0.056555,-0.062245,0.502098,1.276668,0.199877,0.135998,0.200422,0.139844,0.696224,2.062208,0.100873,0.228042,0.128865,0.346707,0.355933,0.320936,0.227627,0.159301,0.074732,0.028871,0.238047,0.094991,0.105497,0.028924,0.03952,0.136144,0.0443,0.416311,-0.133437,-106.283936,0.163853,0.232161,0.001959,1.086712,0.012561,0.920149,-0.078172,0.367206,0.385929,0.205767,-0.246406,0.098884,0.673354,0.393382,0.078172,0.468358,0.005547,0.621554,1.228857,1.880521,-0.130931,0.115546,0.088275,-0.112262,22.868095,1.515712,0.38938,0.46525,2.464087,0.240216,0.168704,0.079265,0.030606,0.112239,0.072772,0.503521,1.589073,0.83132,0.008632,0.070119,-0.075262,0.019638,-0.036508,0.043225,0.006014,0.078229,0.006935,0.075219,0.000248,0.39392,0.781041,1.14124,0.141241,0.861381,6.24478,-0.043477,5.735,-0.876693,0.412677,0.123307,0.123307,1.28248
1449,0.038465,0.061308,0.069756,0.130102,0.252932,0.287905,0.311458,0.310408,0.314187,0.255229,0.132274,0.40277,-0.196567,0.010238,0.165703,0.120716,1.010426,0.313397,0.253123,0.025721,0.447432,1.721889,2.221687,0.200466,0.001143,0.064872,0.079429,-0.068805,0.645899,1.443406,0.227137,0.180503,0.242462,0.156561,0.791703,2.39021,0.117414,0.275785,0.146775,0.405261,0.411242,0.375088,0.256761,0.185002,0.075927,0.031283,0.282412,0.100513,0.107528,0.035919,0.043002,0.093511,0.054629,0.449182,-0.087096,-141.106387,0.200466,0.264858,-0.032808,1.022128,-0.025721,0.951044,-0.050273,0.460832,0.473547,0.214422,-0.313786,0.110705,0.702631,0.41953,0.050273,0.449618,0.00427,0.626048,1.12779,1.918141,-0.095593,0.104734,0.064202,-0.061556,25.681699,1.487174,0.418387,0.488682,2.663727,0.2702,0.195631,0.080533,0.033167,0.146677,0.099574,0.534929,1.697647,0.901119,0.011678,0.083551,-0.11592,0.003549,-0.070725,0.032047,0.009379,0.093136,0.009955,0.090499,0.000501,0.433966,0.756425,1.16147,0.161474,0.842171,5.49637,-0.050822,5.72765,-0.861171,0.456295,0.138829,0.138829,1.32295
1450,0.035586,0.055717,0.051662,0.112393,0.252338,0.28836,0.314859,0.313029,0.308271,0.223442,0.104278,0.376927,-0.165881,0.037609,0.158984,-0.014757,1.038424,0.384486,0.303396,0.087332,0.494841,2.190142,2.742616,0.267228,0.001308,0.105167,0.118593,-0.079686,0.903628,1.731017,0.271482,0.249348,0.309301,0.181593,0.935383,2.984659,0.141171,0.346736,0.179509,0.494834,0.498291,0.462541,0.302802,0.224423,0.078627,0.033898,0.35076,0.106906,0.111377,0.042063,0.046594,0.02847,0.072611,0.496981,0.00231,-217.643518,0.267228,0.314123,-0.09183,0.914591,-0.087332,0.997202,0.000772,0.609383,0.618081,0.228081,-0.415889,0.128406,0.747417,0.457312,-0.000772,0.428984,0.002764,0.637987,0.974585,2.02867,-0.033315,0.089694,0.021943,0.012239,29.89319,1.43576,0.462425,0.523747,2.998197,0.3175,0.236836,0.083396,0.035939,0.199037,0.135085,0.592011,1.790628,0.946695,0.01529,0.110352,-0.128749,0.03601,-0.086197,0.058725,0.013589,0.125834,0.01393,0.122737,0.001107,0.439012,0.753145,1.1646,0.164596,0.839294,5.4499,-0.067219,5.71126,-0.858961,0.461889,0.141039,0.141039,1.32919
1451,0.033742,0.053407,0.044572,0.102436,0.25411,0.29691,0.319998,0.32087,0.31177,0.206922,0.092581,0.359441,-0.140071,0.059581,0.157106,0.026641,1.061466,0.437539,0.342,0.148537,0.539875,2.765382,3.31052,0.342355,0.001209,0.146487,0.158966,-0.089632,1.228821,2.10381,0.309167,0.309449,0.377789,0.200729,1.019574,3.58292,0.162629,0.411628,0.195153,0.561437,0.564334,0.533298,0.338565,0.261738,0.086258,0.03254,0.415172,0.11746,0.121765,0.039967,0.04434,-0.008756,0.07532,0.529636,0.062948,-314.685018,0.342355,0.351036,-0.152798,0.804963,-0.148537,1.030156,0.031418,0.762083,0.771343,0.240008,-0.496545,0.141937,0.780719,0.483629,-0.031418,0.420052,0.001912,0.661489,0.843278,2.186312,0.013176,0.079454,-0.00872,0.068601,33.54512,1.394949,0.510767,0.555927,3.390646,0.354285,0.275767,0.091484,0.034488,0.243012,0.155148,0.651281,1.847009,0.961691,0.015611,0.138439,-0.138383,0.081244,-0.098796,0.097071,0.013894,0.161673,0.014183,0.158035,0.001711,0.369918,0.795956,1.12869,0.128693,0.873262,6.61527,-0.086853,5.69162,-0.886207,0.386428,0.113793,0.113793,1.25739
1452,0.032862,0.051138,0.041282,0.096276,0.254693,0.303551,0.32242,0.328133,0.315664,0.196785,0.086567,0.351462,-0.125752,0.072196,0.155992,0.182896,1.074906,0.469584,0.365116,0.186747,0.565808,3.170154,3.723572,0.397741,0.001105,0.174615,0.186303,-0.096542,1.473651,2.363568,0.333468,0.345843,0.423417,0.212378,1.061527,3.99526,0.176324,0.4519,0.201816,0.599097,0.602539,0.576018,0.360284,0.286044,0.093342,0.030156,0.456171,0.12585,0.131182,0.035232,0.040648,-0.027998,0.075061,0.547268,0.104849,-387.036045,0.397741,0.372754,-0.191971,0.735458,-0.186747,1.048354,0.050519,0.864452,0.876199,0.247954,-0.546841,0.150174,0.799548,0.498485,-0.050519,0.41717,0.001532,0.681301,0.769125,2.296079,0.041869,0.07414,-0.027359,0.100397,35.522065,1.361225,0.541366,0.575373,3.648885,0.376809,0.301191,0.098997,0.031947,0.269191,0.164142,0.691602,1.869222,0.967697,0.014129,0.137622,-0.139353,0.076915,-0.099174,0.093409,0.012566,0.158251,0.012897,0.15465,0.001555,0.342461,0.812595,1.11561,0.115615,0.885808,7.17962,-0.087323,5.69115,-0.896503,0.356648,0.103497,0.103497,1.23123
1453,0.033004,0.050701,0.042355,0.09787,0.256642,0.303356,0.321066,0.332646,0.319414,0.206097,0.09033,0.354642,-0.134104,0.067044,0.156728,0.319692,1.06941,0.455522,0.355462,0.164912,0.55777,2.991305,3.602837,0.382461,0.001152,0.16414,0.176533,-0.095564,1.395281,2.323376,0.328305,0.332066,0.409795,0.207377,1.041936,3.825612,0.170258,0.434101,0.200867,0.583765,0.593943,0.563972,0.358212,0.28266,0.096174,0.033464,0.446546,0.11951,0.134497,0.029704,0.044905,-0.019037,0.074762,0.540108,0.081059,-357.845425,0.382461,0.363706,-0.179752,0.761657,-0.164912,1.040955,0.039266,0.818235,0.850161,0.244379,-0.524943,0.146638,0.791883,0.492299,-0.039266,0.414426,0.001655,0.669251,0.809246,2.22067,0.028553,0.076047,-0.018635,0.087828,34.077567,1.38993,0.537019,0.575468,3.634976,0.375166,0.29796,0.102001,0.035445,0.259832,0.160943,0.677901,1.839019,0.965668,0.012969,0.106532,-0.133101,0.022544,-0.090485,0.046617,0.011681,0.117518,0.012071,0.114722,0.000877,0.401684,0.775744,1.14713,0.14713,0.856198,6.18216,-0.066159,5.71232,-0.872884,0.421377,0.127116,0.127116,1.29426
1454,0.033555,0.053658,0.045753,0.105157,0.259429,0.301884,0.319412,0.335851,0.324708,0.226223,0.100565,0.361733,-0.153043,0.051911,0.159157,0.384647,1.053335,0.416234,0.326591,0.113202,0.533984,2.556242,3.194157,0.328048,0.00124,0.132906,0.146758,-0.089548,1.157455,2.140547,0.305703,0.292223,0.365807,0.19216,0.995699,3.353812,0.152956,0.386731,0.193165,0.539336,0.558665,0.521822,0.340643,0.26284,0.095712,0.038557,0.409989,0.106656,0.133865,0.024389,0.051956,0.001805,0.072221,0.519166,0.015542,-278.620233,0.328048,0.336606,-0.140363,0.837476,-0.113202,1.019409,0.007854,0.699432,0.755718,0.233208,-0.457873,0.135878,0.769668,0.473605,-0.007854,0.412393,0.002055,0.640691,0.909537,2.066098,-0.002247,0.081896,0.001523,0.05252,31.600473,1.456288,0.516313,0.56029,3.484119,0.357374,0.277449,0.10151,0.040848,0.23103,0.148595,0.633583,1.791785,0.959649,0.012043,0.066927,-0.124051,-0.034451,-0.079257,-0.001372,0.010531,0.07231,0.011012,0.070676,0.000333,0.544477,0.683177,1.23826,0.238261,0.774166,4.39197,-0.038809,5.73967,-0.810102,0.579042,0.189898,0.189898,1.47652
