FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
82,0.048954,0.070265,0.066184,0.11965,0.217372,0.259233,0.282809,0.28945,0.278175,0.223112,0.127679,0.321219,-0.118783,0.012828,0.155391,2.23219,1.012918,0.32129,0.242829,0.127745,0.420074,2.135888,2.413162,0.188041,0.000764,0.072013,0.079494,-0.060558,0.785512,1.254816,0.223757,0.2167,0.281921,0.139016,1.033153,2.622765,0.108937,0.319852,0.14926,0.447677,0.457438,0.413699,0.257066,0.194536,0.078766,0.035529,0.330818,0.11083,0.122926,0.041682,0.053914,-0.011836,0.062207,0.473077,0.067544,-130.262002,0.188041,0.257114,-0.139779,0.840779,-0.127745,0.973469,0.033988,0.548529,0.571948,0.181852,-0.203923,0.098299,0.723838,0.4139,-0.033988,0.44935,0.00307,0.606493,0.930475,2.286438,0.012226,0.086685,-0.007988,-0.084606,42.143099,1.26242,0.385108,0.44766,2.510988,0.265568,0.202832,0.083121,0.037578,0.162951,0.109844,0.487834,2.072411,0.895764,0.019416,0.071944,-0.065711,0.015141,-0.025931,0.041614,0.01744,0.078186,0.017725,0.075254,0.000595,0.693192,0.578933,1.37565,0.375655,0.664132,3.43735,-0.037143,5.74133,-0.731048,0.745591,0.268952,0.268952,1.75131
83,0.044267,0.063421,0.055432,0.103491,0.187099,0.211482,0.240827,0.244615,0.240983,0.185936,0.107676,0.290004,-0.094807,0.018535,0.132432,2.2437,1.018726,0.327857,0.244176,0.16474,0.425593,2.403745,2.615833,0.195479,0.000695,0.084888,0.090622,-0.058371,0.881442,1.264207,0.227969,0.251169,0.305331,0.13506,1.158347,2.86895,0.106921,0.346493,0.162518,0.481551,0.489463,0.445426,0.261146,0.19885,0.070785,0.035729,0.355531,0.104457,0.114606,0.046074,0.05632,-0.054138,0.065304,0.49047,0.150973,-170.25873,0.195479,0.259455,-0.174729,0.786981,-0.16474,0.990627,0.070916,0.606949,0.626955,0.171601,-0.174863,0.095502,0.740776,0.415843,-0.070916,0.450446,0.002438,0.591779,0.849186,2.54287,0.060209,0.077432,-0.038947,-0.076033,52.47857,1.204588,0.387124,0.442692,2.534284,0.266307,0.20521,0.07439,0.03767,0.182595,0.117466,0.495534,2.156392,0.898765,0.025295,0.073679,-0.068261,0.006995,-0.028365,0.035001,0.024205,0.079591,0.024171,0.076851,0.00082,0.810045,0.491563,1.52299,0.52299,0.559046,3.13579,-0.034213,5.74426,-0.658282,0.877275,0.341718,0.341718,2.04598
84,0.042223,0.059633,0.045392,0.091058,0.17764,0.1981,0.226735,0.228475,0.229006,0.163473,0.090182,0.261155,-0.071468,0.022858,0.122139,2.261321,1.023123,0.329781,0.24219,0.209315,0.426705,2.57404,2.86066,0.204176,0.000638,0.091827,0.095865,-0.057806,1.008143,1.303147,0.235915,0.27694,0.334949,0.130043,1.309231,3.090327,0.10364,0.368958,0.174951,0.510897,0.515868,0.481608,0.261533,0.199508,0.064737,0.027858,0.374771,0.10249,0.109155,0.038765,0.045493,-0.097276,0.067687,0.505402,0.243424,-219.188398,0.204176,0.25838,-0.21576,0.707542,-0.209315,1.005425,0.107685,0.656908,0.670332,0.161205,-0.142595,0.091954,0.755449,0.415006,-0.107685,0.46405,0.00194,0.580972,0.758755,2.957766,0.108955,0.069456,-0.070128,-0.068118,63.749076,1.147513,0.394466,0.431095,2.522834,0.26268,0.203322,0.067601,0.029239,0.194241,0.11957,0.493527,2.24499,0.921083,0.028574,0.081445,-0.077044,0.008823,-0.035475,0.037422,0.029137,0.090516,0.028899,0.087627,0.001128,0.825787,0.479533,1.5445,0.544499,0.543962,3.10651,-0.037386,5.74109,-0.647977,0.895052,0.352023,0.352023,2.089
85,0.042752,0.057702,0.042761,0.086603,0.180685,0.209215,0.22899,0.232003,0.232505,0.156783,0.082722,0.233435,-0.05321,0.014193,0.121727,2.231807,1.014318,0.287498,0.209312,0.225873,0.386515,2.511585,2.763447,0.179215,0.000534,0.08038,0.083277,-0.051759,0.962515,1.184014,0.220004,0.266387,0.324569,0.109754,1.46312,2.869026,0.085848,0.340537,0.169132,0.481668,0.497933,0.467866,0.241047,0.182573,0.057957,0.022786,0.359208,0.081742,0.102699,0.01812,0.039226,-0.11957,0.064027,0.490564,0.271919,-219.313066,0.179215,0.225971,-0.245783,0.655075,-0.225873,0.990701,0.117061,0.594132,0.635041,0.139075,-0.043549,0.077608,0.740834,0.38765,-0.117061,0.494598,0.001963,0.547949,0.725854,3.485739,0.126633,0.066604,-0.081571,-0.115778,75.189262,1.112351,0.3712,0.396305,2.362444,0.238323,0.183519,0.059922,0.0237,0.180726,0.109222,0.459149,2.331612,0.932121,0.029597,0.097217,-0.068297,0.042649,-0.027663,0.06602,0.030925,0.111173,0.030587,0.107166,0.001657,0.76018,0.530237,1.44693,0.446934,0.608874,3.14472,-0.047815,5.73066,-0.692346,0.821074,0.307654,0.307654,1.89387
86,0.04313,0.058125,0.042706,0.084996,0.173153,0.201595,0.215714,0.221925,0.219934,0.146505,0.078366,0.221715,-0.049756,0.008806,0.115809,2.137043,1.008856,0.258086,0.189744,0.21159,0.362659,2.555651,2.695719,0.170728,0.000503,0.07936,0.082218,-0.049293,0.925899,1.143338,0.212515,0.266902,0.316271,0.098438,1.466247,2.692922,0.075238,0.31558,0.166272,0.457689,0.49645,0.458328,0.238787,0.181662,0.057761,0.028401,0.360032,0.0532,0.103079,-0.000721,0.049421,-0.110717,0.061963,0.478286,0.26009,-217.544202,0.170728,0.206371,-0.259003,0.649825,-0.21159,0.978572,0.114048,0.539865,0.636826,0.127488,0.010392,0.069606,0.728845,0.370667,-0.114048,0.501509,0.002,0.521072,0.743746,3.647747,0.117768,0.0654,-0.075761,-0.1545,78.838695,1.112566,0.36333,0.402152,2.366898,0.235537,0.182178,0.059627,0.029478,0.17994,0.107745,0.455606,2.511607,0.924117,0.030834,0.110726,-0.067825,0.065121,-0.027381,0.085061,0.032108,0.12794,0.031724,0.123245,0.002216,0.716501,0.563416,1.38859,0.388587,0.649994,3.23179,-0.056493,5.72198,-0.720542,0.771768,0.279458,0.279458,1.77717
87,0.041427,0.059196,0.042775,0.087207,0.190967,0.21595,0.226355,0.247893,0.229053,0.151638,0.079384,0.226126,-0.059507,0.009232,0.11963,2.076354,1.009296,0.259695,0.194118,0.188376,0.373121,2.549256,2.783456,0.183711,0.000568,0.085667,0.089437,-0.052052,0.951025,1.238996,0.221267,0.27533,0.321998,0.101016,1.373324,2.730009,0.076168,0.312883,0.17539,0.462657,0.512234,0.470641,0.25088,0.190533,0.060614,0.032153,0.37029,0.041201,0.105793,-0.010058,0.054849,-0.092374,0.063864,0.480834,0.240192,-191.287003,0.183711,0.210726,-0.250195,0.669455,-0.188376,0.981086,0.108337,0.534445,0.660292,0.130172,-0.001976,0.071429,0.731329,0.374422,-0.108337,0.465869,0.001911,0.520502,0.793206,3.19471,0.103506,0.064694,-0.066477,-0.153448,74.528103,1.147045,0.381832,0.431544,2.49904,0.249065,0.192246,0.062868,0.033498,0.188274,0.111687,0.473456,2.599764,0.930156,0.034244,0.111457,-0.072188,0.057388,-0.03184,0.078666,0.036484,0.128273,0.035968,0.123981,0.002484,0.761179,0.529361,1.44954,0.449541,0.607507,3.15372,-0.054598,5.72388,-0.691433,0.822194,0.308567,0.308567,1.89908
88,0.040244,0.059645,0.044856,0.091144,0.210135,0.239309,0.256629,0.275787,0.247017,0.163912,0.092644,0.231418,-0.07511,-0.000593,0.132563,2.096831,0.99945,0.245368,0.182016,0.14185,0.361307,2.103535,2.66764,0.168586,0.000671,0.071238,0.076346,-0.050888,0.84075,1.230561,0.214849,0.244724,0.295088,0.094955,1.397989,2.556143,0.067485,0.274638,0.183384,0.435875,0.488469,0.453819,0.239042,0.173241,0.056314,0.026122,0.335232,0.032279,0.098789,-0.022074,0.044706,-0.090683,0.065481,0.466585,0.198833,-112.49621,0.168586,0.198227,-0.206568,0.719543,-0.14185,0.96729,0.088809,0.457812,0.583042,0.125501,0.024634,0.067143,0.717938,0.363051,-0.088809,0.421785,0.002135,0.517029,0.923678,2.556364,0.097514,0.067362,-0.063356,-0.168535,69.732835,1.213294,0.380503,0.410518,2.440111,0.237254,0.175042,0.058352,0.027201,0.168752,0.099777,0.449393,2.473848,0.939999,0.039437,0.113942,-0.050305,0.071398,-0.013495,0.089516,0.043618,0.131932,0.042669,0.126922,0.003079,0.817181,0.486465,1.52825,0.528246,0.553489,3.07612,-0.052683,5.72579,-0.654465,0.885384,0.345535,0.345535,2.05649
89,0.041666,0.060735,0.049009,0.096799,0.195152,0.228697,0.238846,0.250087,0.235707,0.165504,0.110891,0.242325,-0.090564,-0.01928,0.12849,2.10364,0.980954,0.210211,0.153147,0.094637,0.321137,1.729448,2.236889,0.1267,0.000565,0.047311,0.052687,-0.042891,0.630114,1.015635,0.18015,0.188055,0.238299,0.080878,1.393765,2.162923,0.055296,0.223135,0.15488,0.364861,0.412759,0.378484,0.202112,0.1424,0.0519,0.023182,0.276283,0.036608,0.093168,-0.016103,0.04068,-0.080258,0.05579,0.426479,0.112521,-41.717527,0.1267,0.167999,-0.150503,0.802037,-0.094637,0.929725,0.050091,0.358883,0.460562,0.11613,0.084342,0.057189,0.682431,0.334172,-0.050091,0.407854,0.002996,0.524242,1.089212,2.169119,0.075212,0.075917,-0.049686,-0.221645,66.873843,1.236301,0.3354,0.348918,2.186225,0.200655,0.143778,0.053511,0.024023,0.130108,0.077833,0.401134,2.288229,0.916111,0.043175,0.129331,0.001748,0.129446,0.023626,0.13172,0.048885,0.153809,0.0471,0.145086,0.004456,0.803594,0.496986,1.50808,0.508082,0.56701,3.08674,-0.060921,5.71756,-0.663682,0.870054,0.336318,0.336318,2.01616
90,0.052295,0.067395,0.064539,0.10663,0.164724,0.189476,0.198048,0.205687,0.209517,0.164795,0.134026,0.262592,-0.101233,-0.030603,0.120804,2.050373,0.969864,0.193993,0.141273,0.088719,0.298866,1.930152,1.86407,0.095717,0.000324,0.035684,0.039985,-0.035071,0.501647,0.78124,0.145056,0.15314,0.200321,0.076616,1.216362,1.937237,0.057267,0.219822,0.106433,0.318813,0.347057,0.300065,0.173682,0.130006,0.055847,0.029658,0.250065,0.068985,0.100777,0.020383,0.052344,-0.046697,0.039686,0.399165,0.047699,-10.916586,0.095717,0.155126,-0.120358,0.872377,-0.088719,0.904851,0.022104,0.352096,0.408449,0.117666,0.096143,0.054176,0.659406,0.321567,-0.022104,0.416913,0.003936,0.556126,1.153978,2.03445,0.038713,0.085232,-0.025774,-0.260379,64.884062,1.185348,0.28,0.312773,1.976579,0.173721,0.131612,0.057516,0.0307,0.106447,0.067049,0.375244,1.916439,0.793947,0.038794,0.127097,0.030704,0.149265,0.037809,0.140636,0.043422,0.152572,0.041543,0.141823,0.004029,0.761538,0.529151,1.44964,0.449641,0.6074,3.15189,-0.062439,5.71604,-0.691323,0.822591,0.308677,0.308677,1.89928
91,0.058479,0.076469,0.081739,0.114087,0.155727,0.167063,0.189329,0.19125,0.199961,0.171285,0.148483,0.277169,-0.111884,-0.033231,0.123538,1.96293,0.967314,0.200115,0.146079,0.083853,0.30245,1.943209,1.764902,0.088066,0.000261,0.032527,0.036494,-0.03313,0.465705,0.710019,0.135367,0.141255,0.188815,0.080358,1.12495,1.927341,0.06266,0.230866,0.092604,0.316687,0.329453,0.276577,0.167491,0.128373,0.059479,0.03316,0.244313,0.092635,0.106754,0.043969,0.058191,-0.031989,0.035583,0.397888,0.032733,-2.61744,0.088066,0.159897,-0.097979,0.923373,-0.083853,0.903695,0.015756,0.372345,0.397552,0.123717,0.075126,0.056821,0.658343,0.326464,-0.015756,0.413621,0.004236,0.578916,1.187608,1.920057,0.024975,0.088894,-0.016617,-0.25692,62.696596,1.166778,0.261972,0.30703,1.921411,0.168398,0.130368,0.061335,0.034367,0.098781,0.06368,0.369475,1.627617,0.68593,0.027099,0.097785,0.016878,0.108749,0.024366,0.104836,0.027952,0.114398,0.02726,0.10645,0.001726,0.711733,0.565611,1.39516,0.395156,0.649343,3.35153,-0.049983,5.72849,-0.720565,0.766414,0.279435,0.279435,1.79031
92,0.059235,0.078673,0.080428,0.114788,0.154261,0.161065,0.185574,0.187161,0.195824,0.174821,0.149019,0.28041,-0.127215,-0.031111,0.12259,1.854123,0.969368,0.212524,0.156409,0.053581,0.324361,1.577642,1.867598,0.09607,0.000421,0.031585,0.036796,-0.036194,0.471578,0.807671,0.147855,0.140459,0.190744,0.085715,1.12463,2.026526,0.063322,0.229919,0.118164,0.338832,0.349303,0.302015,0.177098,0.127488,0.058418,0.030328,0.241153,0.092454,0.104235,0.040975,0.052845,-0.033759,0.044035,0.411495,0.033932,-3.250852,0.09607,0.170744,-0.065433,0.975425,-0.053581,0.91584,0.016272,0.370595,0.391574,0.127569,0.051984,0.060609,0.669416,0.337329,-0.016272,0.386088,0.003791,0.579843,1.261192,1.728684,0.027697,0.086044,-0.01844,-0.231172,60.436085,1.228196,0.287169,0.324792,2.008901,0.177903,0.129696,0.060324,0.031479,0.098834,0.060747,0.372286,1.73283,0.684164,0.021361,0.074964,0.007526,0.076408,0.016554,0.076645,0.019805,0.084108,0.019812,0.078782,0.000693,0.725488,0.5542,1.42725,0.42725,0.633059,3.6244,-0.037904,5.74057,-0.709305,0.781775,0.290695,0.290695,1.8545
93,0.057163,0.072581,0.076039,0.114962,0.14656,0.156622,0.174309,0.178838,0.188851,0.181294,0.157625,0.285531,-0.140119,-0.027866,0.118318,1.74276,0.972518,0.219865,0.16582,0.032289,0.343166,1.686504,1.970529,0.109898,0.000437,0.036568,0.042266,-0.040217,0.542025,0.920284,0.162069,0.154253,0.212927,0.091062,1.048362,2.098964,0.068004,0.242916,0.122138,0.354557,0.364649,0.326595,0.18625,0.135248,0.058849,0.025194,0.253793,0.092138,0.103615,0.031609,0.04318,-0.013485,0.044439,0.421025,0.026332,-8.003428,0.109898,0.18047,-0.043859,0.998696,-0.032289,0.924415,0.012961,0.395012,0.415661,0.132498,0.027256,0.064391,0.677279,0.346835,-0.012961,0.368203,0.003438,0.580377,1.301852,1.609198,0.011378,0.083816,-0.007573,-0.220763,57.855566,1.245607,0.314955,0.354661,2.093249,0.187536,0.137898,0.060948,0.026235,0.109198,0.067158,0.386489,1.96694,0.679912,0.022925,0.072937,0.001465,0.067102,0.014785,0.071235,0.021662,0.080672,0.021566,0.075952,0.000716,0.769784,0.521876,1.47582,0.475819,0.596139,3.4731,-0.035365,5.74311,-0.683445,0.831692,0.316555,0.316555,1.95164
94,0.049681,0.067511,0.067519,0.1095,0.151591,0.166251,0.180374,0.187243,0.197043,0.190416,0.160402,0.302568,-0.14884,-0.031072,0.117793,1.718399,0.969408,0.214584,0.163019,0.023876,0.342541,3.151347,1.9258,0.118555,0.000207,0.043536,0.048379,-0.042253,0.646214,0.963756,0.163406,0.167574,0.243907,0.091458,0.94619,2.003442,0.07613,0.262245,0.078238,0.333606,0.340326,0.316175,0.179059,0.145789,0.061792,0.016267,0.269348,0.099041,0.106592,0.019556,0.02718,0.017679,0.024951,0.40827,-0.019279,-12.325565,0.118555,0.177137,-0.031498,0.991479,-0.023876,0.912968,-0.009957,0.431914,0.445693,0.137284,0.018806,0.06467,0.666803,0.343615,0.009957,0.384809,0.004009,0.588946,1.309785,1.643131,-0.014215,0.090289,0.009547,-0.228576,53.179498,1.193969,0.325167,0.352962,2.07371,0.181895,0.149265,0.064265,0.017014,0.119822,0.078463,0.403482,2.493578,0.750267,0.022399,0.086008,-0.005016,0.080826,0.012235,0.085214,0.021703,0.096902,0.021646,0.091202,0.000963,0.689192,0.581883,1.37019,0.370187,0.667629,3.44679,-0.044978,5.7335,-0.733523,0.741131,0.266477,0.266477,1.74037
95,0.049612,0.06559,0.067062,0.10508,0.154861,0.174302,0.18381,0.19178,0.200574,0.194855,0.159392,0.316744,-0.15366,-0.024155,0.119272,1.82642,0.976154,0.236406,0.179491,0.02945,0.366202,3.347135,2.009568,0.138954,0.000188,0.053318,0.058787,-0.047582,0.725664,1.081137,0.178502,0.186089,0.266125,0.1022,0.936819,2.08415,0.086775,0.28287,0.07558,0.350819,0.356112,0.334856,0.192982,0.160359,0.06482,0.015101,0.288448,0.102175,0.108178,0.018128,0.024192,0.021378,0.023334,0.418616,-0.034561,-29.266147,0.138954,0.193702,-0.035511,0.977653,-0.02945,0.922323,-0.017617,0.472593,0.483765,0.149397,-0.034455,0.072267,0.67541,0.359103,0.017617,0.395526,0.003991,0.593514,1.256919,1.697031,-0.01824,0.092679,0.012234,-0.190487,48.121604,1.205605,0.350437,0.371983,2.184796,0.197644,0.165271,0.067811,0.015892,0.135591,0.090447,0.432403,2.736566,0.764624,0.027279,0.106319,0.000988,0.114389,0.018217,0.114218,0.029183,0.126966,0.028621,0.119263,0.00205,0.673666,0.59334,1.3521,0.352096,0.681046,3.50047,-0.05589,5.72259,-0.742859,0.723633,0.257141,0.257141,1.70419
96,0.047695,0.066066,0.066276,0.105429,0.169817,0.190781,0.196735,0.208209,0.212864,0.203635,0.150318,0.322465,-0.154407,0.002893,0.123336,1.913273,1.003026,0.304072,0.23553,0.059653,0.431434,2.30379,2.437773,0.185201,0.000796,0.070833,0.07943,-0.059191,0.780466,1.353916,0.221522,0.217863,0.280629,0.133516,0.987321,2.625107,0.103728,0.313054,0.152468,0.443057,0.449427,0.414544,0.248197,0.185336,0.069466,0.028573,0.320288,0.102195,0.110157,0.035637,0.043673,0.004141,0.056846,0.469694,0.030167,-77.367106,0.185201,0.249903,-0.067665,0.953084,-0.059653,0.970679,0.015506,0.534637,0.549922,0.175363,-0.175918,0.09441,0.721528,0.407225,-0.015506,0.376347,0.002825,0.60273,1.128779,1.680708,-0.003129,0.083364,0.002137,-0.097616,43.694594,1.321126,0.402329,0.452338,2.57394,0.2554,0.192662,0.073176,0.030211,0.16306,0.105007,0.484478,2.875739,0.793799,0.051809,0.138857,0.025765,0.158047,0.044401,0.15501,0.063484,0.171205,0.060865,0.161545,0.007639,0.822261,0.479362,1.58459,0.58459,0.537567,4.49046,-0.061552,5.71692,-0.642958,0.890442,0.357042,0.357042,2.16918
97,0.048073,0.070029,0.068507,0.117862,0.203267,0.22174,0.240777,0.254859,0.248181,0.21162,0.141461,0.334973,-0.151957,0.021348,0.139963,1.980658,1.021592,0.351174,0.274072,0.089312,0.463146,1.958921,2.664547,0.219041,0.00123,0.087904,0.098292,-0.067081,0.805184,1.464911,0.246808,0.239974,0.287022,0.156938,1.000082,2.946831,0.118577,0.332448,0.192218,0.493119,0.501081,0.454169,0.284903,0.205584,0.07332,0.041168,0.341819,0.100492,0.110952,0.050229,0.060773,-0.000015,0.077874,0.496528,0.074779,-123.527133,0.219041,0.287589,-0.099789,0.924548,-0.089312,0.996544,0.038886,0.575502,0.595939,0.197235,-0.286032,0.110972,0.746559,0.437789,-0.038886,0.383506,0.002385,0.619179,1.024286,1.774749,-0.000035,0.080583,0.000015,-0.042252,39.281804,1.365454,0.422761,0.501086,2.784051,0.295094,0.215191,0.07757,0.043616,0.184231,0.120788,0.532618,2.830971,0.847252,0.084318,0.183891,0.068725,0.217706,0.083937,0.208087,0.109186,0.22502,0.104127,0.213178,0.020146,0.91883,0.398436,1.83734,0.837336,0.421547,1.90732,-0.070408,5.70807,-0.561265,0.997829,0.438735,0.438735,2.67467
98,0.054275,0.076158,0.074798,0.132181,0.24796,0.267743,0.297499,0.312964,0.298039,0.234603,0.141493,0.347569,-0.1426,0.021412,0.16569,2.118063,1.021659,0.346866,0.270245,0.107177,0.443473,2.480048,2.502341,0.219975,0.000942,0.09745,0.106346,-0.066342,0.816057,1.333796,0.23817,0.247305,0.289709,0.157788,0.960956,2.785673,0.12469,0.338142,0.157729,0.470513,0.476927,0.427629,0.277877,0.210965,0.072269,0.042577,0.345499,0.099132,0.107374,0.053685,0.061988,0.015774,0.068027,0.484871,0.06458,-144.184149,0.219975,0.283273,-0.115406,0.898058,-0.107177,0.985068,0.034386,0.587849,0.604006,0.202226,-0.296955,0.111573,0.735257,0.434443,-0.034386,0.431226,0.002958,0.62636,0.965956,2.065113,-0.01773,0.087255,0.011481,-0.053739,37.068674,1.284889,0.39929,0.490725,2.64233,0.289273,0.22136,0.076552,0.045137,0.192065,0.134113,0.553383,2.59844,0.87981,0.093987,0.204509,0.073551,0.245133,0.090076,0.233618,0.122858,0.251697,0.117505,0.23955,0.026565,0.917344,0.398867,1.84774,0.847739,0.420718,1.72476,-0.078151,5.70033,-0.560407,0.995986,0.439593,0.439593,2.69548
99,0.048339,0.075172,0.069582,0.131952,0.255568,0.285991,0.312668,0.319618,0.315904,0.234991,0.135976,0.341945,-0.130461,0.026259,0.168154,2.191533,1.026638,0.345766,0.271792,0.128796,0.448649,2.725183,2.513966,0.224745,0.000769,0.10221,0.110475,-0.066401,0.868608,1.35788,0.23878,0.256528,0.302513,0.158534,0.948841,2.805977,0.128422,0.351756,0.146171,0.473302,0.474909,0.429369,0.275254,0.21391,0.071415,0.039085,0.353551,0.104713,0.106722,0.055098,0.057121,0.021235,0.06189,0.486327,0.058551,-170.747422,0.224745,0.284791,-0.1308,0.862142,-0.128796,0.986491,0.03151,0.618122,0.622053,0.202643,-0.300001,0.112101,0.736651,0.435602,-0.03151,0.446519,0.002838,0.627566,0.909743,2.24442,-0.024357,0.086074,0.015775,-0.053165,38.299606,1.260893,0.403504,0.493678,2.642381,0.286261,0.224145,0.075627,0.041431,0.198002,0.13728,0.557595,2.600553,0.905159,0.06882,0.165437,0.003044,0.168196,0.031076,0.171347,0.087059,0.205892,0.084093,0.197672,0.015211,0.878193,0.435278,1.68034,0.680341,0.479291,5.05911,-0.068318,5.71016,-0.603002,0.95336,0.396998,0.396998,2.36068
100,0.042461,0.060032,0.052949,0.113223,0.230983,0.270788,0.302011,0.312114,0.303107,0.216182,0.114926,0.315315,-0.12245,0.042759,0.156988,1.938561,1.043705,0.391831,0.302908,0.143341,0.504554,1.993372,3.182277,0.259312,0.00132,0.098363,0.108587,-0.07508,1.023199,1.785471,0.27985,0.266307,0.338406,0.170192,1.08787,3.473059,0.130791,0.376492,0.222649,0.552787,0.567959,0.521734,0.320528,0.236513,0.095261,0.044971,0.395311,0.12248,0.144191,0.043659,0.065696,-0.036457,0.084167,0.525723,0.137157,-248.72527,0.259312,0.315872,-0.164918,0.817701,-0.143341,1.026049,0.066737,0.674394,0.718996,0.204579,-0.340237,0.120344,0.776393,0.458815,-0.066737,0.399213,0.001709,0.616052,0.867193,2.139839,0.046908,0.072062,-0.030343,0.009927,42.376776,1.376389,0.471314,0.53521,3.177276,0.331465,0.247363,0.100787,0.047664,0.200259,0.123671,0.541684,3.261406,0.940259,0.015161,0.046319,-0.099511,-0.046489,-0.054529,-0.009481,0.013619,0.051434,0.014052,0.050251,0.000193,0.792209,0.505451,1.49621,0.496214,0.577106,3.16696,-0.022032,5.75644,-0.670528,0.857141,0.329472,0.329472,1.99243
101,0.041287,0.058489,0.051288,0.10743,0.206552,0.245759,0.273542,0.284599,0.278512,0.201877,0.111316,0.286694,-0.097214,0.034805,0.14446,2.0265,1.035427,0.355891,0.273412,0.173599,0.477529,2.065456,3.040978,0.22946,0.001039,0.089394,0.097613,-0.067048,0.9916,1.618053,0.260145,0.26228,0.331453,0.150301,1.12569,3.28732,0.115679,0.365597,0.208343,0.533251,0.55097,0.504883,0.298118,0.22146,0.087756,0.041733,0.387125,0.114281,0.138958,0.038859,0.063871,-0.048638,0.076635,0.516331,0.156211,-241.674191,0.22946,0.28822,-0.197791,0.761874,-0.173599,1.016475,0.074757,0.649173,0.69935,0.183127,-0.242055,0.106279,0.766625,0.438216,-0.074757,0.422396,0.001716,0.597516,0.813424,2.475926,0.059603,0.069683,-0.038548,-0.031111,50.209271,1.314398,0.446996,0.508005,2.975515,0.305165,0.229671,0.092467,0.044115,0.191451,0.116054,0.509621,3.377412,0.931647,0.014585,0.041365,-0.089676,-0.04491,-0.045631,-0.007884,0.012614,0.045121,0.013117,0.044112,0.000147,0.828288,0.4764,1.56611,0.566113,0.53732,3.4687,-0.018936,5.75954,-0.643254,0.897628,0.356746,0.356746,2.13223
102,0.040045,0.057112,0.049982,0.100473,0.188528,0.220452,0.244421,0.260803,0.255353,0.175191,0.096977,0.259376,-0.072284,0.026109,0.129917,2.066775,1.026466,0.310771,0.239027,0.211132,0.445985,2.18162,2.83729,0.199453,0.000752,0.079504,0.086206,-0.059265,0.948429,1.472661,0.238094,0.254058,0.321619,0.128994,1.141066,2.999339,0.099593,0.345959,0.185405,0.499153,0.518062,0.478392,0.268418,0.200963,0.075864,0.033021,0.368228,0.100807,0.12601,0.027439,0.052929,-0.050323,0.065738,0.499483,0.143714,-226.075035,0.199453,0.255011,-0.235389,0.688905,-0.211132,0.99953,0.06852,0.605255,0.655478,0.161245,-0.139293,0.091213,0.749576,0.412087,-0.06852,0.455872,0.00179,0.581146,0.750202,2.952113,0.058037,0.068359,-0.037674,-0.082693,58.402478,1.268795,0.423829,0.474355,2.750598,0.271431,0.20616,0.079415,0.034741,0.180217,0.107355,0.477694,3.534841,0.919127,0.017646,0.041415,-0.077273,-0.03969,-0.035081,-0.003552,0.016255,0.043957,0.016596,0.042927,0.000185,0.913962,0.406788,1.74565,0.745648,0.440922,4.87917,-0.016807,5.76167,-0.576693,0.99353,0.423307,0.423307,2.4913
103,0.040076,0.056513,0.04871,0.09642,0.179685,0.207063,0.228247,0.244726,0.241274,0.160313,0.088143,0.229848,-0.049637,0.014398,0.121957,2.087243,1.014523,0.259635,0.198233,0.238022,0.388635,1.990855,2.686775,0.168388,0.000637,0.063799,0.068958,-0.052483,0.875436,1.288497,0.219055,0.230819,0.304306,0.104498,1.2251,2.676638,0.077603,0.301712,0.177822,0.455009,0.473946,0.457359,0.231042,0.166584,0.056834,0.012963,0.323501,0.076391,0.100375,-0.002632,0.021536,-0.065357,0.063055,0.476821,0.170615,-221.105916,0.168388,0.21459,-0.260698,0.613351,-0.238022,0.977174,0.080388,0.511757,0.557481,0.135585,-0.021267,0.073892,0.727505,0.377774,-0.080388,0.506526,0.001954,0.548585,0.701918,3.723692,0.069294,0.066627,-0.044775,-0.15428,67.465463,1.219652,0.391244,0.4182,2.395058,0.228973,0.168112,0.058794,0.013568,0.158508,0.093768,0.432976,3.619552,0.912785,0.025261,0.048227,-0.054087,-0.019077,-0.016627,0.01264,0.025378,0.051753,0.025222,0.05019,0.000363,1.01575,0.318277,2.1141,1.1141,0.311294,2.81833,-0.016239,5.76224,-0.480549,1.10511,0.519451,0.519451,3.2282
