FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
470,0.049798,0.075483,0.104944,0.14813,0.246581,0.26572,0.289648,0.286614,0.283877,0.292275,0.172784,0.404107,-0.230501,-0.028186,0.172139,0.829742,0.972222,0.203232,0.171938,-0.0729,0.392167,2.009784,1.689388,0.122234,0.000336,0.037121,0.051257,-0.046768,0.430633,1.154437,0.154598,0.132405,0.176976,0.108116,0.583477,1.796764,0.08368,0.206534,0.082547,0.284114,0.287978,0.255693,0.178073,0.134343,0.054379,0.024113,0.210604,0.076226,0.080493,0.030691,0.034981,0.184819,0.003751,0.376657,-0.202501,-83.826144,0.122234,0.184066,0.06862,1.230675,0.0729,0.885419,-0.121417,0.32812,0.335641,0.176517,-0.09682,0.076449,0.642057,0.35021,0.121417,0.452774,0.005868,0.586389,1.401596,1.764073,-0.16512,0.115659,0.113454,-0.204372,27.10485,1.506336,0.36588,0.432768,2.311221,0.187155,0.141718,0.057612,0.025565,0.10717,0.066102,0.478241,1.701591,0.7676,0.008211,0.041072,-0.026243,0.018685,-0.004867,0.033358,0.006414,0.045659,0.007481,0.043796,0.000083,0.581476,0.658441,1.26515,0.265149,0.750713,4.04612,-0.023237,5.75524,-0.792626,0.620197,0.207374,0.207374,1.5303
471,0.05014,0.073761,0.091892,0.14158,0.235796,0.255235,0.27204,0.279234,0.276704,0.282262,0.168944,0.384028,-0.228103,-0.023949,0.163015,0.782013,0.976361,0.223819,0.184474,-0.085641,0.393339,1.569477,1.872974,0.133576,0.000714,0.036684,0.050038,-0.050729,0.463917,1.195962,0.174325,0.135735,0.187861,0.112074,0.683854,1.956539,0.080573,0.209749,0.119712,0.320923,0.32995,0.300164,0.196039,0.136725,0.057049,0.022485,0.219634,0.076189,0.08654,0.022739,0.033159,0.134926,0.030506,0.399695,-0.139437,-89.663248,0.133576,0.197447,0.075286,1.242635,0.085641,0.905746,-0.082073,0.333809,0.352071,0.17258,-0.10305,0.079249,0.660461,0.362571,0.082073,0.420458,0.004991,0.571372,1.440453,1.658279,-0.12407,0.106093,0.084413,-0.188761,29.963486,1.50036,0.373876,0.437174,2.34671,0.204658,0.143778,0.060334,0.02382,0.10795,0.065119,0.464161,1.728242,0.796148,0.008373,0.030267,-0.042691,-0.012614,-0.013201,0.01194,0.006297,0.030904,0.007322,0.030303,0.000046,0.716828,0.562678,1.39346,0.393456,0.64791,3.26702,-0.015481,5.763,-0.71928,0.772144,0.28072,0.28072,1.78691
472,0.052157,0.073037,0.076932,0.135303,0.222417,0.247004,0.252992,0.271291,0.269545,0.272856,0.165782,0.346075,-0.214084,-0.020042,0.153803,0.705529,0.980162,0.244231,0.192299,-0.10394,0.385156,1.216043,2.104236,0.143748,0.00106,0.036736,0.047999,-0.053903,0.524901,1.219635,0.19574,0.142872,0.207874,0.111082,0.854629,2.136497,0.074043,0.215232,0.159457,0.362245,0.381936,0.355507,0.214761,0.140857,0.061428,0.019927,0.236933,0.074657,0.097356,0.007701,0.030562,0.054677,0.059666,0.425561,-0.048478,-99.200482,0.143748,0.206473,0.081274,1.251192,0.10394,0.928562,-0.026696,0.343609,0.383586,0.160018,-0.079612,0.078547,0.681123,0.37099,0.026696,0.383886,0.003815,0.538174,1.492191,1.584269,-0.053369,0.092683,0.035663,-0.179384,36.14133,1.45573,0.37862,0.426528,2.359586,0.221909,0.147167,0.064726,0.021064,0.109865,0.065187,0.436653,1.817087,0.83049,0.008304,0.026549,-0.033179,-0.009003,-0.008098,0.012251,0.006134,0.026578,0.007202,0.026205,0.000035,0.770298,0.522213,1.4643,0.464301,0.598125,3.16215,-0.012901,5.76557,-0.68503,0.832466,0.31497,0.31497,1.9286
473,0.056646,0.076623,0.082726,0.135552,0.214311,0.237471,0.248098,0.262771,0.260755,0.274063,0.170516,0.338438,-0.207628,-0.028174,0.154757,0.595907,0.972234,0.227309,0.17541,-0.113271,0.358088,1.461986,1.954066,0.122676,0.000706,0.034042,0.042876,-0.04646,0.49911,1.037346,0.172555,0.137316,0.199553,0.100618,0.870426,2.029536,0.071407,0.218918,0.12965,0.338845,0.362604,0.320456,0.201245,0.142023,0.068151,0.029791,0.244558,0.084126,0.11096,0.020225,0.047281,0.044792,0.046846,0.411319,-0.041003,-87.798937,0.122676,0.189378,0.086447,1.308333,0.113271,0.915779,-0.021739,0.350356,0.397973,0.149744,-0.029852,0.071148,0.669422,0.355102,0.021739,0.391356,0.004235,0.5296,1.532088,1.621448,-0.038974,0.094452,0.026059,-0.210112,41.19463,1.357582,0.340059,0.396132,2.235451,0.207339,0.147761,0.071571,0.031386,0.103354,0.0632,0.414286,1.77811,0.799413,0.008586,0.029099,-0.024768,0.003028,-0.003764,0.019777,0.006111,0.030202,0.007209,0.029525,0.000043,0.737436,0.546565,1.42704,0.427045,0.626851,3.28899,-0.014505,5.76397,-0.704852,0.795329,0.295148,0.295148,1.85409
474,0.061552,0.079419,0.086648,0.134284,0.209259,0.229247,0.24781,0.255325,0.254854,0.267443,0.166573,0.332077,-0.195872,-0.029235,0.156039,0.506044,0.971195,0.215121,0.166582,-0.098603,0.354723,2.11203,1.806748,0.107986,0.00029,0.036908,0.043989,-0.040186,0.509102,0.9363,0.151957,0.146334,0.202691,0.095583,0.846295,1.959722,0.075838,0.24126,0.089858,0.324126,0.345732,0.287334,0.190818,0.150313,0.074003,0.040223,0.264043,0.09844,0.122463,0.040583,0.064835,0.054109,0.026552,0.402527,-0.065589,-81.941564,0.107986,0.180358,0.074477,1.322386,0.098603,0.907799,-0.034588,0.392038,0.435519,0.145442,-0.006958,0.067587,0.662063,0.346736,0.034588,0.400072,0.004332,0.528103,1.49245,1.690233,-0.045439,0.095273,0.030534,-0.223811,46.611791,1.283395,0.318746,0.385137,2.204722,0.19633,0.155748,0.077531,0.042299,0.107891,0.068347,0.40729,1.751053,0.782084,0.009486,0.033581,-0.029249,0.003099,-0.005666,0.021575,0.007189,0.034593,0.008195,0.033661,0.000068,0.722443,0.558395,1.40184,0.401836,0.642555,3.26617,-0.017038,5.76144,-0.715562,0.778449,0.284438,0.284438,1.80367
475,0.062306,0.08063,0.081574,0.13313,0.211979,0.236661,0.250398,0.256634,0.25901,0.245292,0.147312,0.318973,-0.17713,-0.018303,0.153386,0.404939,0.981885,0.232168,0.179644,-0.06628,0.376961,2.147061,2.009569,0.130891,0.000389,0.044488,0.052067,-0.04655,0.615866,1.114185,0.176112,0.167416,0.234938,0.101851,0.901067,2.100411,0.079669,0.25705,0.107053,0.35422,0.37484,0.333169,0.204304,0.15778,0.070852,0.029362,0.279168,0.093645,0.117215,0.023426,0.047224,0.03481,0.033458,0.420652,-0.050284,-102.758686,0.130891,0.193979,0.042521,1.200144,0.06628,0.924168,-0.026116,0.421757,0.465031,0.148324,-0.031646,0.07202,0.67711,0.359481,0.026116,0.400525,0.003687,0.521547,1.378498,1.793158,-0.030561,0.090108,0.020544,-0.192742,46.799473,1.306917,0.356383,0.400949,2.319705,0.209553,0.163235,0.074233,0.030885,0.123061,0.077251,0.422361,1.789933,0.807488,0.01361,0.049779,-0.037773,0.012601,-0.008504,0.033568,0.012366,0.05321,0.012997,0.051194,0.000232,0.702348,0.573927,1.37189,0.371888,0.662446,3.27784,-0.025575,5.7529,-0.72916,0.755793,0.27084,0.27084,1.74378
476,0.059197,0.076944,0.072531,0.126977,0.214597,0.245,0.251293,0.260008,0.263039,0.218561,0.121162,0.297777,-0.152383,-0.001971,0.147379,0.276059,0.998075,0.26188,0.202487,-0.02233,0.405731,1.785375,2.424387,0.166699,0.000714,0.053885,0.062283,-0.05617,0.758041,1.372871,0.215405,0.193361,0.274307,0.112052,1.003822,2.418088,0.082526,0.273605,0.157311,0.412638,0.435031,0.413143,0.231156,0.166977,0.067616,0.01673,0.29874,0.08474,0.111874,-0.000813,0.026581,-0.001261,0.054676,0.453778,0.018689,-153.317858,0.166699,0.217757,-0.005046,1.046137,0.02233,0.95513,0.008929,0.454328,0.504919,0.152172,-0.070534,0.079233,0.706319,0.380826,-0.008929,0.396284,0.002762,0.511155,1.231428,1.952692,0.002755,0.080298,-0.001696,-0.148334,47.4348,1.349393,0.406335,0.433325,2.501614,0.235473,0.172311,0.070841,0.017625,0.141082,0.085525,0.440838,1.856324,0.845882,0.018981,0.06768,-0.047441,0.024826,-0.012976,0.047288,0.019155,0.075309,0.019349,0.072223,0.000514,0.718426,0.56201,1.39056,0.390561,0.64839,3.22344,-0.034436,5.74404,-0.719428,0.773945,0.280572,0.280572,1.78112
477,0.057738,0.072812,0.064612,0.11903,0.219021,0.249305,0.259682,0.268548,0.264555,0.200294,0.101947,0.28844,-0.125845,0.026261,0.146044,0.21046,1.02679,0.332106,0.256818,0.067895,0.468476,1.966412,2.930579,0.212055,0.000938,0.079919,0.088268,-0.063447,0.944252,1.601124,0.249018,0.247265,0.319735,0.140449,1.101123,3.154642,0.107216,0.34727,0.200972,0.511012,0.523073,0.488707,0.276892,0.202359,0.077521,0.030639,0.36127,0.110398,0.125763,0.032134,0.047655,-0.040071,0.070562,0.504561,0.121772,-264.248475,0.212055,0.271776,-0.083392,0.931742,-0.067895,1.005028,0.057824,0.614007,0.643353,0.173704,-0.195659,0.099313,0.755506,0.424502,-0.057824,0.393089,0.001798,0.543506,1.006204,2.16337,0.04944,0.069763,-0.032106,-0.057114,51.946909,1.338994,0.444072,0.487379,2.870571,0.281783,0.208925,0.081436,0.032348,0.178873,0.105419,0.487634,1.855304,0.882061,0.017455,0.073651,-0.066112,0.021011,-0.026248,0.046531,0.017152,0.082623,0.017457,0.079459,0.000553,0.63745,0.619151,1.31557,0.315566,0.709313,3.7005,-0.039737,5.73874,-0.762946,0.683017,0.237054,0.237054,1.63113
478,0.0596,0.074105,0.062053,0.11755,0.226336,0.254427,0.271606,0.278925,0.268405,0.195684,0.094395,0.297199,-0.117594,0.041139,0.149826,0.214438,1.04201,0.379093,0.292506,0.12343,0.500782,2.103336,3.122579,0.235448,0.001085,0.095996,0.104432,-0.067087,1.002214,1.647956,0.262787,0.273794,0.333659,0.161022,1.125991,3.547651,0.125609,0.388935,0.218628,0.559924,0.565442,0.514726,0.305095,0.226131,0.086629,0.046689,0.395751,0.12894,0.136808,0.063583,0.071553,-0.052096,0.079063,0.529087,0.172897,-307.331783,0.235448,0.306648,-0.13131,0.886227,-0.12343,1.029511,0.082234,0.704096,0.720244,0.192657,-0.291548,0.11386,0.779962,0.452103,-0.082234,0.396895,0.001524,0.581362,0.885782,2.23855,0.066584,0.067622,-0.042953,-0.00264,51.414155,1.322659,0.451616,0.518414,3.05596,0.312109,0.234492,0.091322,0.04936,0.199839,0.119469,0.52232,1.761417,0.900712,0.01092,0.068071,-0.069261,0.018336,-0.029977,0.043143,0.008754,0.075522,0.009543,0.072617,0.000316,0.476716,0.728567,1.18858,0.188576,0.817443,5.04694,-0.040412,5.73806,-0.84227,0.503659,0.15773,0.15773,1.37715
479,0.060968,0.076878,0.066719,0.123808,0.224038,0.246544,0.266597,0.276671,0.268029,0.20418,0.100617,0.294202,-0.12665,0.02733,0.150215,0.166014,1.027772,0.339562,0.262771,0.079602,0.46937,1.953513,2.881962,0.212115,0.001056,0.083368,0.092159,-0.063384,0.891658,1.543361,0.247627,0.250635,0.30799,0.144532,1.092249,3.149097,0.109341,0.346049,0.20681,0.515406,0.533472,0.483725,0.287438,0.209743,0.080987,0.043494,0.367569,0.104796,0.128923,0.042919,0.067286,-0.035997,0.075253,0.507351,0.126761,-239.954334,0.212115,0.277699,-0.103873,0.929685,-0.079602,1.007523,0.061539,0.606967,0.654472,0.178323,-0.215965,0.102199,0.757703,0.429811,-0.061539,0.392857,0.001807,0.555702,0.98465,2.120887,0.044316,0.070618,-0.028675,-0.050271,50.093604,1.345266,0.435453,0.501362,2.911119,0.293937,0.217437,0.085293,0.045942,0.183683,0.110947,0.500401,1.700074,0.880869,0.00703,0.051953,-0.056792,0.009054,-0.022241,0.032626,0.004267,0.056625,0.005377,0.054488,0.000111,0.427425,0.759933,1.16005,0.160045,0.8439,5.7071,-0.031766,5.74671,-0.862933,0.449414,0.137067,0.137067,1.32009
480,0.060809,0.077499,0.071357,0.128873,0.2181,0.235376,0.256865,0.270159,0.265028,0.212475,0.108053,0.286658,-0.136502,0.01117,0.148401,0.093532,1.011248,0.289596,0.224906,0.02229,0.437327,1.81321,2.603682,0.180968,0.000902,0.066462,0.075452,-0.05751,0.782367,1.451108,0.226107,0.22206,0.281004,0.123008,1.057451,2.715694,0.089991,0.300041,0.186952,0.460969,0.490397,0.444485,0.260499,0.187656,0.074227,0.037054,0.334236,0.083595,0.121203,0.020839,0.058784,-0.020357,0.06536,0.479971,0.060625,-185.166092,0.180968,0.240605,-0.060221,0.997554,-0.02229,0.980235,0.029827,0.507587,0.57964,0.158936,-0.116336,0.08698,0.730484,0.400373,-0.029827,0.387341,0.00212,0.519658,1.113969,2.014349,0.023023,0.073519,-0.015139,-0.10663,51.040869,1.375399,0.420357,0.47281,2.75756,0.265369,0.193857,0.07792,0.039042,0.161683,0.096138,0.465741,1.740259,0.856535,0.007879,0.044363,-0.049244,0.004359,-0.017239,0.027486,0.005598,0.048878,0.006647,0.047147,0.00009,0.523545,0.697587,1.22137,0.221373,0.788656,4.53874,-0.025798,5.75268,-0.820648,0.555589,0.179352,0.179352,1.44275
481,0.062763,0.078428,0.073646,0.131403,0.218175,0.237664,0.254014,0.271892,0.26632,0.215863,0.111907,0.287241,-0.142801,0.0033,0.148888,0.153492,1.003309,0.266775,0.20702,-0.006173,0.422683,1.767745,2.396864,0.158771,0.000734,0.0551,0.063818,-0.052829,0.714111,1.36203,0.208303,0.200358,0.26304,0.113539,1.027694,2.500245,0.083475,0.282787,0.165647,0.428304,0.455484,0.410668,0.240366,0.174223,0.072682,0.034184,0.313643,0.087361,0.120885,0.021319,0.055158,-0.009557,0.055514,0.462711,0.014177,-163.587859,0.158771,0.222598,-0.027703,1.057045,0.006173,0.963461,0.006963,0.472234,0.535489,0.151433,-0.074211,0.080284,0.714152,0.385186,-0.006963,0.389994,0.00238,0.507066,1.183306,1.984182,0.010183,0.076552,-0.006756,-0.1331,52.084652,1.377868,0.404984,0.447472,2.637843,0.244406,0.179535,0.076085,0.035943,0.144896,0.085217,0.439904,1.761783,0.844801,0.009981,0.044529,-0.037643,0.013036,-0.009839,0.032617,0.008073,0.049997,0.008985,0.048077,0.000116,0.621905,0.630793,1.29818,0.29818,0.723112,3.73368,-0.024429,5.75405,-0.772421,0.66533,0.227579,0.227579,1.59636
482,0.065629,0.083173,0.080444,0.136542,0.222918,0.24607,0.254841,0.277137,0.271866,0.223278,0.119306,0.29061,-0.148005,-0.000492,0.152211,0.326376,0.999509,0.253411,0.198237,-0.020456,0.416569,1.814561,2.253432,0.145524,0.000586,0.049458,0.057917,-0.049699,0.676643,1.299994,0.195653,0.188246,0.252774,0.109358,0.978146,2.3789,0.082096,0.277977,0.14666,0.407979,0.430405,0.385127,0.227185,0.167528,0.072481,0.033376,0.302898,0.094686,0.121589,0.027106,0.054283,0.008042,0.046864,0.45163,-0.020336,-152.358847,0.145524,0.213574,-0.006763,1.099902,0.020456,0.95287,-0.010316,0.462659,0.513084,0.14904,-0.057025,0.077328,0.70399,0.377325,0.010316,0.392238,0.002554,0.504242,1.220209,1.962216,-0.007867,0.078729,0.005271,-0.1508,52.46958,1.371769,0.393907,0.436831,2.564044,0.23102,0.172459,0.075771,0.035057,0.135706,0.07953,0.426733,1.732384,0.8185,0.010778,0.047599,-0.0251,0.02692,-0.002784,0.041127,0.008923,0.053484,0.009807,0.051151,0.000142,0.627191,0.626743,1.30537,0.305375,0.718028,3.72562,-0.026036,5.75244,-0.768953,0.67131,0.231047,0.231047,1.61075
483,0.069522,0.090232,0.088769,0.140332,0.22756,0.250913,0.259259,0.27652,0.275875,0.230879,0.125739,0.292865,-0.154288,-0.004275,0.157354,0.50746,0.995737,0.243505,0.191685,-0.037886,0.405585,1.75469,2.179567,0.137319,0.000558,0.045467,0.053703,-0.047869,0.640494,1.236062,0.188444,0.178244,0.242508,0.105961,0.946461,2.305529,0.079287,0.268762,0.141119,0.394899,0.418077,0.370928,0.220828,0.162725,0.072728,0.034152,0.294326,0.095078,0.12251,0.028086,0.055798,0.019395,0.045259,0.444341,-0.024895,-142.56462,0.137319,0.206866,0.010146,1.141456,0.037886,0.945986,-0.012744,0.444542,0.495537,0.146547,-0.042234,0.074926,0.69745,0.371349,0.012744,0.389875,0.002684,0.500678,1.268598,1.911883,-0.018821,0.079658,0.012573,-0.169711,52.418927,1.362939,0.38185,0.433487,2.500204,0.224599,0.1675,0.075975,0.03585,0.128463,0.075388,0.417818,1.785145,0.790174,0.010872,0.051349,-0.021661,0.033618,-0.00093,0.045857,0.009279,0.057088,0.010143,0.054442,0.000167,0.595898,0.649383,1.27238,0.272378,0.743498,3.86873,-0.028621,5.74986,-0.786863,0.636093,0.213137,0.213137,1.54476
484,0.073532,0.094606,0.090774,0.140801,0.227013,0.249224,0.261085,0.270594,0.274095,0.230933,0.127173,0.291803,-0.158414,-0.007771,0.159792,0.549742,0.99226,0.239042,0.186584,-0.054632,0.396663,1.667606,2.151057,0.131399,0.000562,0.042375,0.05033,-0.046456,0.616732,1.190339,0.184225,0.171565,0.235685,0.102791,0.969318,2.273428,0.076114,0.261633,0.141811,0.389009,0.415311,0.365286,0.218229,0.159915,0.073837,0.035822,0.290619,0.094303,0.125302,0.027654,0.058974,0.010973,0.046061,0.441025,-0.017869,-135.769841,0.131399,0.201748,0.023303,1.179089,0.054632,0.942872,-0.009049,0.430605,0.487984,0.143152,-0.026816,0.072684,0.694505,0.366736,0.009049,0.385512,0.002756,0.494753,1.316318,1.864959,-0.010522,0.079875,0.007017,-0.176603,53.636699,1.354794,0.373102,0.423958,2.464903,0.221626,0.164417,0.077032,0.037561,0.123069,0.071842,0.408932,1.847661,0.784308,0.011511,0.05055,-0.021737,0.030996,-0.000458,0.044107,0.010509,0.055883,0.01128,0.053353,0.000173,0.626731,0.62809,1.29768,0.297679,0.721931,3.65757,-0.027604,5.75087,-0.771204,0.670653,0.228796,0.228796,1.59536
485,0.074467,0.095203,0.088274,0.140943,0.222094,0.243562,0.257539,0.264115,0.269648,0.228692,0.128468,0.289785,-0.158532,-0.009748,0.158402,0.415117,0.9903,0.236221,0.1824,-0.060975,0.396148,1.704587,2.131475,0.128747,0.000522,0.041757,0.049713,-0.045542,0.613916,1.194955,0.181408,0.171322,0.234863,0.100245,0.997731,2.245297,0.074433,0.259274,0.138163,0.383684,0.413899,0.361298,0.216944,0.160334,0.074855,0.037408,0.292464,0.09204,0.127534,0.025994,0.061851,0.000794,0.043316,0.437989,-0.029883,-131.84172,0.128747,0.197522,0.025115,1.190179,0.060975,0.940041,-0.014687,0.426038,0.491722,0.140501,-0.014558,0.070884,0.691842,0.362871,0.014687,0.384837,0.0028,0.490989,1.335481,1.857991,-0.000759,0.08045,0.000506,-0.174114,54.81303,1.360019,0.374005,0.414522,2.484439,0.220161,0.164697,0.078039,0.039198,0.122408,0.070734,0.406116,1.720933,0.78975,0.011694,0.044095,-0.02415,0.019843,-0.001599,0.035496,0.010684,0.048228,0.011439,0.04629,0.000136,0.693988,0.580075,1.36253,0.362525,0.669585,3.30917,-0.022911,5.75557,-0.734125,0.746361,0.265875,0.265875,1.72505
486,0.071553,0.092329,0.084688,0.138887,0.216697,0.238587,0.254299,0.259132,0.265757,0.226271,0.126568,0.287927,-0.156535,-0.007967,0.155396,0.305563,0.992068,0.237669,0.184131,-0.058038,0.400146,1.755683,2.150814,0.130652,0.00051,0.043194,0.051108,-0.045804,0.628627,1.21244,0.182899,0.175598,0.239122,0.101033,0.996297,2.269322,0.075517,0.264205,0.138121,0.388141,0.419901,0.365168,0.22002,0.163874,0.076586,0.039128,0.299153,0.092925,0.130412,0.02678,0.064661,0.001305,0.042912,0.440509,-0.028816,-139.408045,0.130652,0.199329,0.020136,1.185061,0.058038,0.942402,-0.014182,0.435637,0.505402,0.140853,-0.017647,0.071441,0.69407,0.364517,0.014182,0.384992,0.002712,0.488766,1.32171,1.880166,-0.001261,0.079541,0.000843,-0.171235,55.536011,1.358533,0.377414,0.420926,2.518398,0.223262,0.168301,0.079851,0.041004,0.125177,0.072305,0.408241,1.565262,0.800307,0.010536,0.039395,-0.029611,0.009682,-0.005051,0.027981,0.008978,0.042115,0.009848,0.04066,0.000096,0.696591,0.578012,1.36652,0.366521,0.666839,3.30897,-0.020407,5.75807,-0.732285,0.749315,0.267715,0.267715,1.73304
487,0.070272,0.08913,0.084091,0.13914,0.221652,0.248115,0.258913,0.266058,0.272613,0.22783,0.12623,0.288407,-0.153684,-0.003896,0.156671,0.305591,0.996113,0.24723,0.192471,-0.044683,0.40707,1.814395,2.226438,0.139696,0.000543,0.04735,0.055188,-0.048023,0.669146,1.249576,0.191041,0.184948,0.250628,0.105626,0.99581,2.348796,0.079487,0.275545,0.143017,0.402675,0.433221,0.380005,0.227773,0.170189,0.078084,0.038863,0.30939,0.095465,0.131998,0.026761,0.063696,0.001445,0.045946,0.448687,-0.010479,-149.810949,0.139696,0.207837,0.007701,1.15395,0.044683,0.950084,-0.005232,0.457876,0.52655,0.144791,-0.038491,0.074689,0.701338,0.372209,0.005232,0.385396,0.002579,0.493252,1.281598,1.90468,-0.001372,0.07822,0.000922,-0.160921,54.911944,1.347818,0.384493,0.434348,2.555553,0.231357,0.174965,0.081519,0.040775,0.132106,0.07737,0.417521,1.58309,0.809132,0.009506,0.04309,-0.029358,0.016443,-0.005435,0.033145,0.007704,0.04662,0.008668,0.044816,0.000103,0.615635,0.635556,1.28947,0.289467,0.729081,3.75171,-0.023747,5.75473,-0.776511,0.658284,0.223489,0.223489,1.57893
488,0.075119,0.092778,0.090847,0.147366,0.235843,0.267615,0.270989,0.282827,0.287281,0.232946,0.130724,0.295846,-0.153981,-0.002245,0.164413,0.313484,0.997758,0.258032,0.199336,-0.030589,0.415062,1.907022,2.258374,0.149092,0.000563,0.051863,0.060201,-0.050494,0.694058,1.301133,0.197468,0.192301,0.257624,0.1103,1.003755,2.374449,0.083577,0.280858,0.142763,0.407285,0.43648,0.386181,0.232932,0.174839,0.077462,0.037572,0.313243,0.093612,0.128692,0.025047,0.060502,-0.001275,0.046063,0.451263,-0.019071,-148.262834,0.149092,0.214614,-0.004924,1.117808,0.030589,0.952513,-0.009361,0.468382,0.534562,0.150436,-0.062217,0.077994,0.703643,0.378244,0.009361,0.391527,0.002671,0.50604,1.248563,1.920103,0.001247,0.08037,-0.000839,-0.143194,51.64331,1.358357,0.394112,0.435471,2.597459,0.237583,0.180368,0.081102,0.039516,0.139076,0.082736,0.432666,1.646637,0.798124,0.008963,0.051698,-0.020089,0.036914,-0.001221,0.047357,0.00721,0.057426,0.008235,0.054647,0.000139,0.518008,0.701951,1.21404,0.21404,0.794239,4.52583,-0.030218,5.74826,-0.824395,0.54922,0.175605,0.175605,1.42808
489,0.084193,0.106995,0.109801,0.162542,0.25386,0.284982,0.2904,0.301956,0.301059,0.237009,0.133317,0.31137,-0.155973,-0.003672,0.177668,0.266403,0.996336,0.260111,0.201064,-0.013477,0.411913,1.892955,2.180438,0.150023,0.000598,0.052127,0.061315,-0.05148,0.653631,1.276518,0.195359,0.185952,0.24613,0.113495,0.955506,2.300178,0.085689,0.271161,0.137274,0.393737,0.420211,0.370818,0.230648,0.172259,0.074842,0.037228,0.30032,0.089749,0.121168,0.026809,0.058526,0.016228,0.044989,0.443647,-0.042671,-134.191621,0.150023,0.215883,-0.018294,1.084131,0.013477,0.945355,-0.021658,0.449314,0.507972,0.157276,-0.083084,0.080253,0.696868,0.379368,0.021658,0.409233,0.003102,0.527501,1.215596,1.961135,-0.015716,0.086118,0.010548,-0.14248,45.732895,1.376685,0.389379,0.433166,2.559484,0.236969,0.178757,0.078653,0.039262,0.137709,0.084246,0.445317,1.505506,0.750586,0.008837,0.057771,-0.011622,0.05017,0.00255,0.055808,0.007098,0.063277,0.008153,0.059857,0.000172,0.468994,0.734213,1.18143,0.181426,0.8236,5.01793,-0.034602,5.74388,-0.846612,0.49481,0.153388,0.153388,1.36285
490,0.09109,0.118305,0.122079,0.173103,0.268955,0.29726,0.307983,0.317521,0.312461,0.241353,0.134326,0.326098,-0.154495,-0.004529,0.188546,0.17787,0.995481,0.269867,0.206813,0.007149,0.394954,1.709938,2.133073,0.149674,0.000774,0.05109,0.060235,-0.052467,0.597317,1.158515,0.19477,0.175765,0.229914,0.118622,0.94302,2.280232,0.08754,0.26127,0.14356,0.39018,0.411906,0.361536,0.23123,0.167802,0.072769,0.038371,0.285215,0.089619,0.11523,0.033348,0.059175,0.020547,0.054646,0.441666,-0.01087,-127.41836,0.149674,0.221274,-0.03302,1.05387,-0.007149,0.943484,-0.005674,0.4299,0.477118,0.164967,-0.111603,0.083878,0.69509,0.384043,0.005674,0.432098,0.003588,0.547849,1.171485,2.046853,-0.019921,0.09086,0.013317,-0.144385,40.934478,1.350901,0.36638,0.428323,2.429645,0.238858,0.175006,0.076689,0.040546,0.132991,0.08572,0.452854,1.315568,0.728216,0.009677,0.058878,-0.01403,0.046428,0.001948,0.053748,0.007939,0.062103,0.008921,0.058869,0.000197,0.494875,0.717492,1.1973,0.197304,0.809027,4.71937,-0.034791,5.74369,-0.835387,0.523416,0.164613,0.164613,1.39461
491,0.036416,0.058105,0.05067,0.112716,0.235256,0.265856,0.288222,0.290561,0.284548,0.186099,0.084994,0.320859,-0.127732,0.040698,0.144878,0.502484,1.041598,0.357381,0.284713,0.117049,0.510222,2.22474,2.875036,0.244774,0.001029,0.096883,0.108961,-0.071475,0.953267,1.838292,0.262008,0.260167,0.321445,0.162313,0.977472,3.131911,0.126523,0.358385,0.188911,0.511619,0.506567,0.480365,0.283686,0.208238,0.066611,0.023589,0.35228,0.108631,0.101643,0.041949,0.034885,0.009266,0.06456,0.505278,0.009061,-284.453258,0.244774,0.297864,-0.11008,0.861256,-0.117049,1.005539,0.003589,0.63508,0.620995,0.20119,-0.309568,0.114773,0.755809,0.44529,-0.003589,0.423065,0.001939,0.597634,0.895415,2.321294,-0.009361,0.07678,0.006541,-0.012601,40.142955,1.45657,0.47863,0.514532,3.04416,0.292874,0.217359,0.070447,0.024994,0.197982,0.120418,0.548515,1.858932,0.939341,0.018689,0.058738,-0.078157,-0.009338,-0.037385,0.020661,0.013921,0.064465,0.014373,0.062473,0.00039,0.757485,0.524071,1.57127,0.571274,0.58444,2.05238,-0.028319,5.75016,-0.673763,0.816689,0.326237,0.326237,2.14255
